step,state,x
0,1,0.220104
1,1,0.329065
2,1,0.376026
3,1,0.233688
4,4,0.912281
5,3,0.713421
6,3,0.643574
7,3,0.751296
8,3,0.654309
9,3,0.630805
10,1,0.217030
11,1,0.278471
12,1,0.321387
13,1,0.283994
14,3,0.626300
15,3,0.694293
16,4,0.987215
17,0,0.047170
18,0,0.169404
19,0,0.193642
20,0,0.038591
21,0,0.047697
22,0,0.013866
23,4,0.933706
24,0,0.165842
25,1,0.260984
26,1,0.208329
27,2,0.585017
28,2,0.544586
29,2,0.484430
30,2,0.473673
31,2,0.431403
32,4,0.962334
33,4,0.880874
34,4,0.856786
35,2,0.590103
36,2,0.498388
37,2,0.488922
38,0,0.079693
39,0,0.117983
40,0,0.067480
41,0,0.154586
42,4,0.947778
43,4,0.893447
44,4,0.983147
45,4,0.848338
46,4,0.928247
47,4,0.824694
48,4,0.850127
49,1,0.349224
50,1,0.329751
51,3,0.792357
52,3,0.683252
53,4,0.850201
54,4,0.847531
55,3,0.747095
56,3,0.608730
57,4,0.954269
58,3,0.710192
59,3,0.723753
60,3,0.769409
61,3,0.624932
62,2,0.537728
63,4,0.969794
64,4,0.892291
65,2,0.538539
66,0,0.194363
67,1,0.227770
68,1,0.315188
69,1,0.220293
70,1,0.214191
71,2,0.441211
72,1,0.262792
73,1,0.380025
74,1,0.229956
75,1,0.236378
76,1,0.236267
77,0,0.127946
78,0,0.170795
79,0,0.015060
80,0,0.173366
81,0,0.090671
82,2,0.441109
83,2,0.460657
84,3,0.728471
85,1,0.201142
86,4,0.819043
87,4,0.909177
88,4,0.831187
89,1,0.298408
90,1,0.331696
91,2,0.514058
92,2,0.508564
93,0,0.099238
94,1,0.373267
95,1,0.218894
96,4,0.823644
97,3,0.747579
98,3,0.770650
99,3,0.746702
100,3,0.774238
101,3,0.756885
102,3,0.783904
103,0,0.093994
104,0,0.099604
105,0,0.010736
106,0,0.175416
107,4,0.835103
108,1,0.246181
109,1,0.343936
110,0,0.091580
111,0,0.116444
112,2,0.448430
113,2,0.572803
114,2,0.483797
115,2,0.582470
116,2,0.553187
117,2,0.481383
118,2,0.598169
119,1,0.263996
120,2,0.588187
121,2,0.473576
122,1,0.285656
123,1,0.316271
124,1,0.207466
125,1,0.345212
126,1,0.200248
127,1,0.265535
128,1,0.310370
129,3,0.680778
130,3,0.772193
131,3,0.753111
132,4,0.815702
133,4,0.892802
134,3,0.605367
135,3,0.617040
136,3,0.738513
137,3,0.704986
138,4,0.958124
139,4,0.910522
140,4,0.833401
141,2,0.486867
142,2,0.523768
143,3,0.740719
144,3,0.621830
145,1,0.394578
146,1,0.378442
147,1,0.202050
148,1,0.232118
149,2,0.438702
150,3,0.675653
151,3,0.625533
152,0,0.140363
153,0,0.004274
154,0,0.005854
155,0,0.135403
156,0,0.054700
157,0,0.046065
158,0,0.028212
159,0,0.128372
160,0,0.191009
161,1,0.319534
162,4,0.879057
163,4,0.908863
164,4,0.839383
165,4,0.952273
166,4,0.880763
167,3,0.657870
168,3,0.688496
169,3,0.727766
170,3,0.783051
171,3,0.694287
172,1,0.200350
173,1,0.319737
174,4,0.982662
175,3,0.742617
176,3,0.617001
177,3,0.607176
178,3,0.655285
179,3,0.622018
180,3,0.796925
181,1,0.291106
182,1,0.298346
183,2,0.558535
184,2,0.410087
185,2,0.497658
186,2,0.426621
187,2,0.530353
188,2,0.403961
189,2,0.511428
190,2,0.486436
191,0,0.059561
192,3,0.663747
193,3,0.794880
194,2,0.580517
195,1,0.254908
196,2,0.460328
197,2,0.452549
198,2,0.570824
199,2,0.428817
200,3,0.762701
201,3,0.781320
202,3,0.674564
203,3,0.735754
204,3,0.628622
205,3,0.749550
206,3,0.652819
207,2,0.599944
208,2,0.459946
209,3,0.744493
210,3,0.632334
211,1,0.333137
212,1,0.367047
213,1,0.207272
214,4,0.861634
215,3,0.687846
216,3,0.775443
217,3,0.692334
218,3,0.603003
219,3,0.742804
220,3,0.661136
221,3,0.680094
222,3,0.778388
223,3,0.776142
224,1,0.361313
225,1,0.217776
226,3,0.688882
227,3,0.661607
228,2,0.409539
229,2,0.484614
230,2,0.434959
231,0,0.082911
232,0,0.186530
233,0,0.088768
234,0,0.149983
235,0,0.132904
236,0,0.107056
237,0,0.035498
238,3,0.622829
239,3,0.635275
240,0,0.167365
241,1,0.388444
242,0,0.189259
243,0,0.038797
244,4,0.906261
245,2,0.455238
246,1,0.317859
247,2,0.402705
248,0,0.184665
249,2,0.464112
250,2,0.474757
251,2,0.537602
252,2,0.535749
253,2,0.577148
254,4,0.807113
255,4,0.836378
256,4,0.859928
257,1,0.265243
258,1,0.363122
259,1,0.277768
260,1,0.285995
261,1,0.367955
262,1,0.224378
263,2,0.445906
264,2,0.517328
265,2,0.448140
266,2,0.416617
267,2,0.495266
268,0,0.147828
269,1,0.361058
270,0,0.055599
271,0,0.107303
272,0,0.108835
273,0,0.097908
274,2,0.491083
275,2,0.598364
276,2,0.461458
277,2,0.531340
278,3,0.707338
279,3,0.770112
280,1,0.260404
281,1,0.344980
282,1,0.279800
283,1,0.225804
284,3,0.653523
285,3,0.634544
286,0,0.080460
287,2,0.502426
288,2,0.418230
289,3,0.784628
290,0,0.113993
291,2,0.416786
292,0,0.127083
293,0,0.009712
294,4,0.846047
295,4,0.832068
296,4,0.961706
297,4,0.908352
298,4,0.912494
299,4,0.818020
300,3,0.629477
301,3,0.742054
302,3,0.795223
303,2,0.422231
304,2,0.553728
305,2,0.405330
306,0,0.165228
307,3,0.699107
