step	state	x
0	4	0.860361
1	4	0.882534
2	4	0.983518
3	4	1.050401
4	4	1.157846
5	4	1.081487
6	1	0.286646
7	4	0.950419
8	4	1.003369
9	1	0.246277
10	1	0.596132
11	1	0.316517
12	1	0.225053
13	1	0.529305
14	4	0.814007
15	1	0.509234
16	4	0.910594
17	4	0.912241
18	2	0.490545
19	4	1.036722
20	4	0.935955
21	4	1.009234
22	4	1.068026
23	4	0.842667
24	4	0.821372
25	3	0.919629
26	4	1.166425
27	4	0.909030
28	4	0.943581
29	4	1.151625
30	4	0.993000
31	4	0.860112
32	2	0.629240
33	4	1.048184
34	4	0.985491
35	4	1.005304
36	1	0.384311
37	4	1.166154
38	4	1.050698
39	4	0.898355
40	4	1.175235
41	4	1.055307
42	3	0.979831
43	4	1.091488
44	4	1.080851
45	4	0.809502
46	4	1.129693
47	4	0.805602
48	4	0.926183
49	4	1.198793
50	4	1.127593
51	3	0.942874
52	4	0.863773
53	4	1.173794
54	4	0.988928
55	4	0.939666
56	4	1.168121
57	4	1.157315
58	4	1.004085
59	1	0.267645
60	4	0.945566
61	4	0.960127
62	4	0.941606
63	4	1.076657
64	4	0.834746
65	4	1.053448
66	3	0.738639
67	4	0.958889
68	4	0.831562
69	4	0.985462
70	2	0.401414
71	4	1.123825
72	4	1.199752
73	2	0.608711
74	4	0.911158
75	4	1.152521
76	4	0.874769
77	4	0.962709
78	4	0.806820
79	4	0.946551
80	4	1.121229
81	4	1.150828
82	4	1.106012
83	4	1.096241
84	4	0.893362
85	0	0.018947
86	4	0.999432
87	1	0.557005
88	1	0.288059
89	4	0.973821
90	4	1.018547
91	2	0.532060
92	4	0.902298
93	4	1.189251
94	4	1.157474
95	4	0.826295
96	4	1.063253
97	4	0.878554
98	4	0.828263
99	4	0.974632
100	4	0.892052
101	3	0.944684
102	4	1.180969
103	3	0.753334
104	4	1.190184
105	4	1.068156
106	4	1.192733
107	4	1.135952
108	4	0.899934
109	4	0.887174
110	2	0.693299
111	4	0.874618
112	4	1.198640
113	4	0.812850
114	4	1.191348
115	4	1.133425
116	4	1.164286
117	4	0.845811
118	4	1.072923
119	4	1.126370
120	2	0.469000
121	4	1.122191
122	4	1.010989
123	3	0.766611
124	4	1.065910
125	4	1.165444
126	4	0.883885
127	4	1.088773
128	4	1.065919
129	4	1.066071
130	1	0.598680
131	4	0.886271
132	4	0.841981
133	4	1.065785
134	4	1.198427
135	0	0.310123
136	0	0.182956
137	4	0.994094
138	4	0.946625
139	4	0.942397
140	4	0.883122
141	0	0.076461
142	3	0.981541
143	4	0.984681
144	4	0.818530
145	4	0.897930
146	3	0.759212
147	3	0.793629
148	4	0.894260
149	4	0.990715
150	0	0.126846
151	2	0.725408
152	4	1.043208
153	4	1.032229
154	4	1.137302
155	4	1.067282
156	3	0.796216
157	4	0.833508
158	4	0.965713
159	2	0.605876
160	4	1.130979
161	4	1.101660
162	3	0.625725
163	4	0.864119
164	4	0.979742
165	4	1.112455
166	1	0.536397
167	1	0.244523
168	1	0.469070
169	4	1.149037
170	2	0.472762
171	4	0.870833
172	4	1.146189
173	4	0.945548
174	4	1.079850
175	4	1.076304
176	4	1.186708
177	4	0.893235
178	4	0.961954
179	4	1.169000
180	4	1.015564
181	4	1.186465
182	4	0.941329
183	2	0.491240
184	4	1.030576
185	4	0.966961
186	0	0.059506
187	4	1.169497
188	4	1.193200
189	4	1.053300
190	4	0.963843
191	4	0.980795
192	0	0.292973
193	4	1.032426
194	4	1.197773
195	4	1.047846
196	4	0.847237
197	4	0.821340
198	4	0.909950
199	1	0.450970
200	1	0.491068
201	4	1.145687
202	4	0.873598
203	2	0.421734
204	4	1.153637
205	4	0.993080
206	2	0.682014
207	4	0.933265
208	3	0.720895
209	3	0.763586
210	4	1.176924
211	1	0.279917
212	1	0.269635
213	0	0.299726
214	0	0.173614
215	4	1.165191
216	4	0.839010
217	0	0.333255
218	1	0.402067
219	4	0.849998
220	4	1.015629
221	2	0.516216
222	1	0.265912
223	4	0.811599
224	4	1.075225
225	4	1.191532
226	4	1.005782
227	4	1.108822
228	2	0.562084
229	4	1.136566
230	4	0.957989
231	4	1.148919
232	0	0.131794
233	0	0.019793
234	4	1.172692
235	4	0.800100
236	4	0.918878
237	4	1.049962
238	4	0.870027
239	4	1.115406
240	4	1.161317
241	4	0.885117
242	4	1.021135
243	4	0.960062
244	3	0.765429
245	3	0.604268
246	2	0.674910
247	4	1.080097
248	0	0.249489
249	4	1.146608
250	4	0.954944
251	4	0.910950
252	4	0.980812
253	4	0.805916
254	4	0.864652
255	4	0.865294
256	4	1.115543
257	4	1.070285
258	4	1.091438
259	4	0.926364
260	4	1.172080
261	4	1.085585
262	1	0.565141
263	2	0.690238
264	4	1.145373
265	4	1.199711
266	4	0.831444
267	1	0.253195
268	1	0.201806
269	1	0.419463
270	4	0.920298
271	4	1.114100
272	4	1.077999
273	1	0.592719
274	4	0.876014
275	4	0.823539
276	4	1.024543
277	4	0.872555
278	4	0.996064
279	4	0.810291
280	4	1.030028
281	4	1.129033
282	2	0.459059
283	4	0.941693
284	4	0.864202
285	4	0.932754
286	4	1.051162
287	3	0.841168
288	4	0.865207
289	4	0.893586
290	0	0.313106
291	4	0.956315
292	4	0.998121
293	4	0.906987
294	4	0.943374
295	4	1.126174
296	4	1.022122
297	4	0.943081
298	1	0.423657
299	4	1.141683
300	4	1.079119
301	4	0.971911
302	4	1.138673
303	4	1.196725
304	4	0.941491
305	4	0.800601
306	4	1.011575
307	4	0.841021
308	4	1.048140
309	4	0.956021
310	2	0.780024
311	4	0.822115
312	2	0.488477
313	4	0.934044
314	4	1.035624
315	4	1.017694
316	0	0.145159
317	1	0.473038
318	1	0.433988
319	1	0.219809
320	4	1.181215
321	4	1.029442
322	0	0.303004
323	0	0.399963
324	4	0.804433
325	4	1.195303
326	4	1.182460
327	4	0.844480
328	4	1.161135
329	4	1.101468
330	4	0.817239
331	4	0.824034
332	4	1.122437
333	4	1.177057
334	1	0.387372
335	1	0.300655
336	4	1.126837
337	4	0.895362
338	4	1.070519
339	3	0.661700
340	4	0.857590
341	4	1.096588
342	4	0.822619
343	4	1.162945
344	4	0.899534
345	4	0.972432
346	1	0.452338
347	3	0.661301
348	4	1.088437
349	4	0.863466
350	4	1.182196
351	4	1.163114
352	4	1.175468
353	4	0.981513
354	3	0.616859
355	3	0.943524
356	4	1.193206
357	4	1.185022
358	4	1.063346
359	4	0.896786
360	4	0.825756
361	4	1.095674
362	4	0.822961
363	2	0.636749
364	4	1.081746
365	4	0.948528
366	4	0.847077
367	4	0.930927
368	4	1.180022
369	0	0.083534
370	3	0.938820
371	2	0.701961
372	4	1.068216
373	2	0.410486
374	2	0.474545
375	4	1.065708
376	4	1.130733
