step,state,x
0,3,0.612985
1,4,0.962656
2,0,0.020360
3,0,0.196325
4,0,0.041720
5,1,0.326151
6,1,0.241465
7,1,0.204591
8,0,0.092876
9,0,0.112482
10,0,0.088267
11,0,0.034891
12,0,0.081511
13,0,0.117947
14,0,0.073672
15,0,0.153290
16,0,0.065685
17,0,0.023727
18,3,0.774609
19,1,0.275681
20,4,0.870760
21,4,0.999674
22,4,0.940243
23,0,0.174517
24,4,0.921025
25,2,0.446121
26,2,0.538258
27,2,0.557847
28,2,0.467694
29,3,0.775366
30,0,0.097362
31,0,0.168725
32,0,0.075872
33,0,0.148188
34,0,0.049966
35,0,0.121343
36,0,0.148204
37,0,0.107760
38,0,0.048887
39,0,0.150106
40,3,0.663601
41,0,0.005927
42,0,0.140898
43,1,0.295616
44,0,0.166137
45,2,0.455332
46,2,0.478032
47,1,0.358510
48,1,0.289886
49,4,0.827831
50,4,0.935050
51,4,0.887647
52,4,0.938134
53,3,0.631536
54,4,0.849242
55,3,0.652316
56,3,0.765830
57,3,0.750365
58,0,0.065743
59,0,0.095506
60,0,0.008353
61,1,0.394499
62,1,0.211252
63,1,0.369743
64,2,0.467179
65,2,0.404306
66,2,0.599305
67,1,0.288409
68,3,0.613125
69,0,0.127013
70,4,0.969761
71,4,0.966361
72,1,0.346358
73,3,0.733508
74,3,0.687797
75,3,0.777915
76,4,0.842643
77,4,0.812018
78,4,0.893568
79,2,0.587125
80,4,0.872957
81,4,0.859297
82,4,0.859199
83,0,0.157815
84,0,0.110993
85,0,0.028829
86,0,0.126185
87,3,0.673868
88,3,0.762442
89,1,0.261448
90,0,0.067508
91,2,0.527679
92,0,0.069198
93,0,0.058420
94,0,0.192075
95,0,0.127377
96,1,0.335108
97,4,0.870291
98,2,0.401543
99,2,0.497874
100,2,0.546755
101,4,0.902992
102,1,0.206266
103,0,0.131058
104,3,0.687668
105,4,0.914761
106,2,0.464643
107,2,0.412430
108,0,0.193275
109,0,0.188094
110,0,0.065635
111,0,0.086100
112,0,0.175130
113,0,0.106993
114,2,0.451664
115,2,0.548419
116,2,0.585673
117,2,0.590492
118,4,0.943148
119,3,0.751803
120,3,0.710618
121,3,0.743237
122,2,0.469155
123,4,0.842410
124,4,0.833806
125,4,0.898849
126,4,0.814847
127,4,0.821552
128,4,0.950616
129,4,0.905911
130,4,0.919519
131,0,0.180050
132,0,0.192720
133,2,0.568821
134,2,0.405167
135,2,0.508869
136,2,0.596193
137,2,0.421103
138,2,0.514515
139,4,0.979796
140,3,0.797641
141,2,0.527152
142,1,0.367249
143,4,0.863464
144,4,0.879642
145,1,0.385627
146,0,0.163841
147,0,0.175375
148,0,0.038413
149,2,0.510940
150,1,0.210011
151,1,0.270471
152,3,0.690984
153,0,0.179153
154,0,0.184165
155,3,0.718824
156,3,0.719836
157,3,0.748999
158,0,0.016676
159,1,0.331644
160,1,0.305325
161,1,0.242596
162,1,0.301426
163,1,0.327745
164,3,0.698816
165,1,0.383325
166,1,0.311853
167,2,0.452950
168,2,0.435353
169,0,0.165865
170,1,0.266694
171,3,0.723752
172,3,0.792524
173,3,0.664306
174,3,0.634385
175,0,0.180971
176,0,0.123263
177,3,0.704045
178,3,0.794434
179,1,0.272093
180,1,0.313662
181,1,0.222571
182,1,0.338904
183,0,0.003857
184,0,0.148416
185,2,0.525257
186,2,0.577886
187,4,0.906369
188,4,0.916212
189,1,0.280790
190,1,0.343380
191,2,0.494364
192,2,0.484057
193,2,0.488428
194,2,0.401618
195,2,0.480876
196,2,0.532522
197,0,0.176795
198,0,0.111298
199,4,0.911042
200,4,0.947685
201,4,0.862116
202,4,0.910843
203,1,0.378672
204,1,0.291810
205,1,0.233296
206,1,0.306563
207,4,0.908618
208,2,0.592572
209,0,0.094289
210,2,0.593358
211,2,0.474096
212,4,0.944258
213,1,0.253318
214,1,0.277809
215,4,0.862304
216,4,0.805916
217,4,0.982988
218,4,0.887175
219,4,0.982258
220,4,0.821987
221,4,0.972984
222,4,0.844604
223,4,0.918326
224,4,0.809284
225,2,0.501976
226,2,0.590258
227,0,0.143525
228,0,0.010678
229,2,0.529928
230,2,0.576732
231,2,0.480552
232,0,0.087152
233,3,0.652020
234,3,0.737786
235,3,0.786531
236,3,0.655172
237,2,0.420037
238,2,0.588533
239,2,0.400010
240,2,0.568574
241,4,0.814129
242,4,0.931921
243,4,0.963592
244,4,0.868921
245,1,0.340556
246,1,0.353674
247,4,0.947266
248,3,0.680495
249,3,0.788567
250,1,0.319177
251,1,0.327182
252,4,0.943791
253,4,0.807251
254,2,0.543978
255,2,0.500968
256,2,0.574161
257,4,0.895991
258,4,0.908317
259,2,0.472879
260,2,0.450031
261,2,0.502567
262,1,0.247395
263,1,0.368294
264,1,0.210512
265,3,0.778723
266,0,0.031115
267,3,0.639423
268,3,0.754896
269,3,0.796930
270,0,0.079542
271,2,0.549291
272,3,0.731600
273,3,0.643520
274,3,0.765837
275,3,0.655361
276,3,0.767155
277,3,0.664953
278,4,0.938467
279,4,0.983051
280,2,0.458302
281,2,0.437228
282,0,0.185401
283,0,0.007566
284,0,0.150294
285,0,0.179568
286,4,0.853484
287,2,0.549359
288,4,0.897241
289,4,0.818002
290,4,0.862683
291,4,0.878041
292,3,0.648834
293,3,0.690140
294,3,0.658765
295,1,0.204685
296,1,0.258319
297,1,0.217155
298,1,0.274206
299,1,0.292009
300,1,0.246006
301,1,0.337059
302,1,0.358476
303,1,0.286860
304,1,0.397160
305,1,0.321963
306,2,0.507177
307,2,0.486847
308,4,0.962354
309,4,0.829333
310,4,0.816887
311,4,0.902061
312,3,0.601854
313,0,0.010898
314,0,0.187674
315,0,0.117383
316,0,0.083384
317,0,0.155073
318,2,0.413391
319,0,0.193412
320,0,0.195420
321,4,0.919062
322,1,0.399056
323,3,0.786218
324,3,0.742287
325,2,0.435550
326,2,0.411388
327,0,0.136088
328,0,0.086715
329,1,0.230835
330,1,0.252194
331,4,0.921214
332,2,0.555969
333,0,0.148396
334,0,0.175229
335,4,0.811960
336,4,0.966694
337,1,0.216466
338,1,0.383622
339,4,0.899001
340,4,0.856668
341,3,0.690585
342,4,0.836267
343,1,0.314220
344,1,0.221044
345,1,0.239287
346,2,0.585210
347,2,0.595231
348,2,0.479673
349,1,0.379310
350,3,0.706216
351,3,0.698787
352,3,0.624420
353,3,0.710953
354,3,0.770850
355,4,0.947887
356,0,0.008140
357,3,0.670881
358,3,0.775294
359,3,0.638826
360,4,0.812533
361,4,0.878878
362,4,0.954129
363,3,0.688373
364,3,0.631047
365,3,0.789609
366,4,0.964420
367,4,0.867931
368,0,0.164725
369,0,0.028101
370,0,0.186282
371,0,0.077242
372,2,0.441235
373,2,0.598432
374,2,0.499005
375,4,0.873201
376,4,0.975186
377,4,0.988095
378,4,0.827020
379,4,0.930305
380,4,0.932611
381,4,0.894222
382,2,0.465355
383,2,0.549989
384,2,0.404091
385,2,0.473912
386,0,0.139463
387,0,0.057184
388,0,0.157079
389,0,0.012620
390,0,0.162181
391,0,0.023719
392,0,0.019840
393,3,0.713716
394,2,0.584864
395,2,0.515654
396,2,0.490331
397,2,0.526185
398,2,0.414332
399,2,0.511842
400,2,0.598260
401,3,0.604691
402,0,0.108820
403,4,0.925981
404,1,0.366796
405,1,0.201883
406,1,0.317628
407,0,0.099501
408,0,0.159049
409,0,0.156679
410,0,0.087567
411,0,0.118212
412,2,0.427846
413,4,0.984453
414,4,0.959247
415,1,0.264927
416,1,0.201713
417,0,0.148866
418,3,0.641552
419,0,0.002182
420,4,0.814669
421,4,0.998851
422,4,0.938988
423,4,0.921483
424,1,0.369625
425,1,0.325064
426,4,0.808460
427,0,0.020959
428,0,0.149896
429,0,0.135345
430,0,0.123347
431,3,0.679382
432,3,0.633051
433,3,0.667460
434,3,0.781521
435,4,0.810517
436,4,0.884594
437,0,0.152929
438,0,0.090255
439,0,0.009696
440,0,0.103732
441,2,0.566921
442,2,0.478070
443,0,0.184059
444,4,0.963802
445,3,0.744442
446,3,0.640165
447,3,0.768010
448,3,0.757470
449,3,0.705228
450,2,0.435285
451,2,0.472426
452,2,0.487857
453,1,0.227483
454,1,0.216728
455,1,0.337794
456,2,0.424772
457,2,0.465594
458,3,0.687553
459,3,0.672211
460,4,0.890196
461,4,0.903781
462,4,0.989255
463,4,0.977605
464,4,0.933201
465,4,0.942015
466,0,0.076718
467,3,0.681713
468,4,0.934649
469,4,0.818802
470,0,0.154371
471,3,0.647003
472,3,0.739546
473,0,0.147656
474,0,0.045917
475,4,0.949073
476,4,0.973610
477,1,0.265828
478,0,0.073384
479,4,0.825130
480,1,0.253588
481,1,0.357881
482,0,0.145618
483,0,0.104842
484,0,0.079624
485,0,0.015695
486,2,0.413961
487,2,0.540454
488,4,0.943086
489,1,0.317705
490,1,0.349688
491,3,0.777521
492,2,0.580404
493,0,0.025894
494,0,0.134852
495,0,0.034033
496,0,0.163335
497,0,0.062194
498,0,0.176348
499,0,0.095481
