step	state	x
0	1	0.493745
1	4	0.808281
2	2	0.695105
3	4	1.001971
4	4	1.019185
5	4	0.865863
6	2	0.637465
7	2	0.795389
8	2	0.777007
9	4	1.000483
10	3	0.918130
11	4	0.873451
12	1	0.296264
13	1	0.506373
14	4	0.814626
15	4	0.822472
16	4	0.999179
17	4	0.917738
18	4	0.992011
19	4	1.193403
20	4	1.040139
21	4	1.067767
22	4	0.841949
23	4	0.866204
24	4	1.182677
25	4	0.881562
26	4	0.932173
27	4	1.140504
28	4	0.923721
29	4	1.102960
30	4	1.034098
31	0	0.145704
32	0	0.106531
33	4	0.922590
34	1	0.250588
35	3	0.668482
36	3	0.716330
37	4	0.800415
38	4	0.940462
39	4	0.858748
40	4	1.041273
41	4	0.954565
42	4	1.047898
43	4	1.196785
44	4	0.976022
45	4	0.850323
46	4	0.875034
47	4	0.838039
48	2	0.791147
49	2	0.694021
50	4	0.954896
51	3	0.931851
52	4	0.883273
53	4	1.145339
54	4	0.809827
55	4	0.932820
56	4	0.920503
57	4	0.835171
58	4	0.892907
59	4	1.149685
60	4	0.823445
61	4	1.023777
62	4	1.080401
63	4	0.961793
64	4	1.055080
65	4	1.105883
66	2	0.532161
67	4	1.176620
68	4	0.866207
69	4	1.032722
70	4	0.870757
71	4	1.171758
72	4	0.993866
73	4	1.034086
74	4	0.921706
75	4	1.043774
76	4	1.147226
77	4	0.820117
78	4	1.024538
79	4	1.057705
80	4	0.846123
81	4	1.004839
82	4	1.197735
83	3	0.994883
84	3	0.857979
85	2	0.407412
86	4	0.853243
87	4	1.096461
88	3	0.654225
89	4	0.838701
90	4	0.874053
91	4	1.021499
92	0	0.062624
93	0	0.173718
94	4	1.093976
95	4	0.867378
96	4	0.859438
97	4	1.031603
98	4	0.850638
99	4	1.132554
100	4	0.950196
101	4	0.822171
102	0	0.296978
103	2	0.581930
104	0	0.326529
105	4	0.900011
106	0	0.109656
107	0	0.283742
108	0	0.161834
109	4	0.883872
110	1	0.303965
111	0	0.016439
112	4	1.166467
113	4	1.020803
114	4	1.009270
115	4	0.903413
116	4	1.073939
117	4	0.993853
118	1	0.567765
119	2	0.449571
120	4	1.094472
121	4	1.049461
122	4	1.171018
123	4	0.894582
124	4	0.830444
125	4	0.899955
126	4	1.195201
127	4	1.018157
128	4	0.983334
129	4	1.118170
130	3	0.831778
131	4	1.143123
132	4	1.143128
133	1	0.433967
134	4	0.986517
135	4	0.811440
136	1	0.434476
137	4	1.022311
138	4	1.161755
139	3	0.903408
140	3	0.926468
141	4	0.893416
142	0	0.075816
143	0	0.299139
144	4	0.845325
145	4	0.806154
146	4	1.025364
147	4	1.082584
148	4	1.079583
149	1	0.299888
150	1	0.571983
151	2	0.578155
152	4	1.057991
153	3	0.961232
154	3	0.656103
155	3	0.834416
156	4	1.001488
157	4	0.937305
158	4	0.923923
159	4	0.917302
160	4	0.821474
161	1	0.369844
162	4	1.015104
163	4	0.996817
164	4	0.989893
165	4	0.940641
166	0	0.222491
167	4	0.883177
168	2	0.632181
169	4	0.887698
170	4	1.128969
171	3	0.701415
172	4	1.046724
173	4	1.029436
174	4	0.901927
175	4	0.854541
176	4	0.946675
177	2	0.681495
178	2	0.679484
179	2	0.577470
180	3	0.970492
181	4	1.047353
182	4	0.921145
183	4	0.873384
184	4	1.044343
185	4	1.074566
186	4	0.933748
187	2	0.759770
188	4	1.118355
189	4	1.127405
190	3	0.858470
191	4	0.987853
192	4	0.835758
193	4	1.035356
194	2	0.732605
195	3	0.836136
196	3	0.825940
197	4	0.826709
198	4	0.812216
199	4	0.866869
200	4	0.838525
201	3	0.957094
202	4	1.086104
203	4	1.006522
204	4	0.851390
205	4	1.051213
206	4	0.936776
207	1	0.279429
208	4	1.192897
209	4	1.014933
210	4	1.041085
211	1	0.394050
212	1	0.492902
213	4	0.890689
214	4	0.845808
215	4	0.865923
216	4	0.896992
217	0	0.275151
218	2	0.564740
219	0	0.394599
220	0	0.336269
221	4	1.052934
222	4	0.859206
223	4	0.831755
224	4	0.992471
225	4	0.887603
226	4	1.055473
227	4	0.860731
228	4	0.931471
229	4	1.106537
230	4	1.101602
231	4	0.802258
232	4	0.819754
233	4	1.118121
234	4	1.011540
235	4	1.053079
236	0	0.059313
237	4	1.010817
238	4	0.806843
239	4	1.088948
240	4	1.165583
241	4	0.993348
242	2	0.743592
243	4	0.929721
244	4	1.047032
245	2	0.629696
246	4	0.961728
247	4	0.825104
248	1	0.595588
249	4	1.078175
250	2	0.620762
251	2	0.474152
252	4	1.013621
253	4	0.978967
254	4	0.972930
255	4	1.095582
256	4	1.120839
257	4	1.014598
258	1	0.210686
259	4	0.989361
260	4	1.113963
261	4	1.103095
262	1	0.317382
263	4	1.090686
264	4	0.955199
265	4	0.830012
266	4	1.042114
267	0	0.321249
268	4	0.865821
269	4	1.161548
270	4	1.075409
271	3	0.744558
272	3	0.600186
273	4	1.011871
274	4	0.982912
275	4	0.935204
276	4	1.005138
277	4	0.979711
278	4	0.822012
279	3	0.900272
280	4	1.181841
281	4	0.942297
282	4	1.127303
283	4	0.837849
284	3	0.703627
285	1	0.315704
286	1	0.549126
287	4	1.111749
288	4	1.162900
289	4	0.824487
290	2	0.784275
291	4	1.015629
292	4	1.067602
293	4	1.157111
294	4	0.928764
295	4	1.050804
296	4	0.806627
297	4	0.849837
298	4	0.866435
299	3	0.703032
300	4	1.045764
301	2	0.557425
302	4	0.961684
303	4	1.006194
304	4	1.151649
305	0	0.304982
306	0	0.007781
307	4	1.030638
308	0	0.021657
309	4	0.851320
310	4	0.822875
311	1	0.259027
312	4	0.848310
313	4	0.869563
314	4	1.092203
315	4	0.874638
316	4	0.840741
317	4	0.997128
318	2	0.640860
319	3	0.604186
320	3	0.616899
321	4	1.089407
322	4	1.147995
323	4	0.908463
324	4	0.897886
325	4	0.917179
326	4	0.923058
327	4	0.905850
328	4	1.037750
329	4	1.014095
330	3	0.633143
331	4	0.838038
332	2	0.747613
333	4	1.197707
334	4	0.921095
335	4	1.008502
336	2	0.545525
337	2	0.565269
338	4	0.870598
339	4	0.992021
340	4	0.891803
341	4	1.143368
342	4	0.944958
343	4	0.898333
344	4	1.083812
345	4	1.064294
346	2	0.561945
347	4	1.023650
348	4	0.887458
349	4	1.080932
350	4	0.885500
351	0	0.185116
352	3	0.804174
353	4	1.005001
354	4	1.075628
355	4	1.097580
356	4	1.122803
357	4	1.120604
358	4	0.857845
359	4	1.050900
360	3	0.808728
361	4	0.840682
362	1	0.569725
363	4	1.114149
364	0	0.261422
365	0	0.165093
366	4	1.191242
367	4	1.140535
368	2	0.659543
369	4	0.829767
370	4	0.943491
371	4	1.058828
372	4	1.012096
373	4	0.829178
374	4	0.939532
375	4	1.068590
376	1	0.252277
377	4	0.823794
378	4	0.801688
379	4	1.113955
380	4	0.950462
381	4	0.941782
382	4	0.988752
383	1	0.596523
384	4	1.198022
385	4	0.995855
386	1	0.284537
387	4	0.851236
388	1	0.406498
389	4	0.881725
390	4	1.141196
391	4	0.831663
392	4	1.083506
393	4	0.994186
394	1	0.411815
395	4	0.802195
396	3	0.754899
397	4	0.860938
398	2	0.599356
399	2	0.663201
400	2	0.740689
401	2	0.696724
402	4	1.162455
403	4	1.039743
404	4	0.945216
405	4	0.931703
406	4	0.809550
407	4	1.071249
408	4	0.935060
409	4	0.969621
410	1	0.432983
411	4	1.017941
412	4	1.055373
413	4	1.017689
414	4	0.995341
415	1	0.280656
416	1	0.572760
417	0	0.116220
418	4	1.100741
419	1	0.487794
420	1	0.518435
421	0	0.014028
422	4	1.172802
423	4	1.188664
424	4	1.135255
425	4	1.085351
426	2	0.406908
427	2	0.462983
428	0	0.228472
429	4	1.033599
430	4	0.811649
431	4	0.884315
432	4	1.076511
433	4	1.145843
434	4	1.017930
435	4	1.055213
436	4	0.940713
437	4	0.829542
438	4	0.873813
439	4	1.025623
440	4	1.158231
441	2	0.770226
442	2	0.501525
443	4	1.102094
444	4	0.942987
445	1	0.595595
446	4	1.178504
447	4	0.849464
448	3	0.648771
449	4	0.982459
450	4	1.185782
451	4	0.938116
452	4	0.957328
453	4	1.079808
454	3	0.966889
455	4	1.038824
456	2	0.773965
457	2	0.781879
458	4	0.963682
459	4	0.801608
460	4	0.893458
461	4	1.073036
462	4	0.852806
463	4	0.973808
464	4	1.076877
465	4	0.918627
466	4	0.871723
467	0	0.313445
468	4	0.934144
469	4	0.949777
470	3	0.743381
471	4	0.996849
472	4	0.960171
473	4	1.049032
474	4	1.190143
475	1	0.582898
476	4	1.126184
477	4	0.892696
478	4	0.984958
479	4	1.067781
480	4	1.133900
481	4	0.921651
482	4	1.090138
483	4	0.898212
484	4	1.039842
485	4	1.026515
486	4	0.846640
487	4	0.940413
