step	state	x
0	4	0.971527
1	0	0.072740
2	2	0.621681
3	0	0.152519
4	0	0.381826
5	4	0.985962
6	4	1.123483
7	4	1.158957
8	0	0.106316
9	4	0.800486
10	4	1.168238
11	4	1.018637
12	4	1.052837
13	4	0.855995
14	4	0.900533
15	4	1.002556
16	4	1.138834
17	4	0.972888
18	4	1.152528
19	4	0.921648
20	4	0.958402
21	4	1.072243
22	4	0.973442
23	4	1.169121
24	4	0.896561
25	0	0.259104
26	0	0.206792
27	4	0.955345
28	4	1.096944
29	4	1.070104
30	4	1.147684
31	4	0.832010
32	2	0.438630
33	4	0.853299
34	4	1.145327
35	3	0.833711
36	0	0.337098
37	4	1.171101
38	4	0.804822
39	4	1.118577
40	4	0.912175
41	3	0.862693
42	4	1.072767
43	4	1.041103
44	4	0.838387
45	4	1.153241
46	4	1.060190
47	4	0.826683
48	4	1.000377
49	4	0.970655
50	4	0.852273
51	2	0.685775
52	4	1.011333
53	4	1.116966
54	4	0.815418
55	4	0.857641
56	4	0.871698
57	4	0.827723
58	4	0.910721
59	4	0.830704
60	1	0.554303
61	4	1.064702
62	4	1.016134
63	4	0.855417
64	4	1.154646
65	4	0.843568
66	4	1.034432
67	4	0.806584
68	4	0.926515
69	4	0.947646
70	4	1.147658
71	4	1.139913
72	4	1.046816
73	4	0.976864
74	4	0.822750
75	0	0.324039
76	0	0.092132
77	4	0.999633
78	4	1.055184
79	2	0.641153
80	4	0.923698
81	4	0.972643
82	3	0.951985
83	4	1.057836
84	0	0.208246
85	0	0.056728
86	0	0.205609
87	4	0.997966
88	2	0.409693
89	2	0.593858
90	4	1.067605
91	4	0.836820
92	4	1.077032
93	0	0.165048
94	0	0.162938
95	2	0.699915
96	4	1.182363
97	4	0.956440
98	4	1.104255
99	4	0.923301
100	4	1.055939
101	4	0.843737
102	4	1.125777
103	4	0.975134
104	4	1.071513
105	4	0.981495
106	4	0.901931
107	2	0.767682
108	3	0.965714
109	4	0.879960
110	4	1.045270
111	4	1.174775
112	4	0.996613
113	0	0.077275
114	4	0.999802
115	1	0.536506
116	1	0.424261
117	4	1.150922
118	4	0.926860
119	4	0.959014
120	4	0.985153
121	4	1.069432
122	4	0.891972
123	4	1.009330
124	4	0.813274
125	4	1.002917
126	4	1.197114
127	4	0.901746
128	3	0.866317
129	4	0.832775
130	4	0.942214
131	4	1.119761
132	4	1.122090
133	4	0.914557
134	3	0.857827
135	2	0.616583
136	4	1.183230
137	4	0.921303
138	4	1.026433
139	4	1.034826
140	4	1.004678
141	4	1.109881
142	4	1.066178
143	4	0.929874
144	0	0.119061
145	4	1.138808
146	4	0.878750
147	4	0.904882
148	3	0.772421
149	0	0.187977
150	4	1.081402
151	3	0.667592
152	4	1.091402
153	4	1.187305
154	3	0.830898
155	4	0.872130
156	4	0.972636
157	4	1.085460
158	4	1.119696
159	3	0.974186
160	4	0.895126
161	4	0.875464
162	4	0.923733
163	4	1.187921
164	4	1.057598
165	4	1.109942
166	2	0.736719
167	4	1.138973
168	4	1.101484
169	4	0.966299
170	4	1.168580
171	4	0.975023
172	4	1.174048
173	4	1.092998
174	4	1.049332
175	4	1.081426
176	4	0.921676
177	4	0.840966
178	0	0.083045
179	4	0.993409
180	4	0.961684
181	4	0.991187
182	4	1.025775
183	4	0.897440
184	4	0.959661
185	4	1.009233
186	4	1.025861
187	4	1.190805
188	4	0.981730
189	4	0.894118
190	1	0.494223
191	1	0.561427
192	1	0.505789
193	1	0.443037
194	3	0.924035
195	4	0.853140
196	1	0.406628
197	1	0.438454
198	0	0.289758
199	4	0.923873
200	4	0.944254
201	4	1.165780
202	4	1.066271
203	0	0.100967
204	3	0.614370
205	4	0.902618
206	4	1.192417
207	4	0.975344
208	4	1.099702
209	4	1.019646
210	4	1.132740
211	4	0.984766
212	4	0.847452
213	4	1.135779
214	2	0.544609
215	3	0.971115
216	4	0.863577
217	4	1.086834
218	4	0.894663
219	4	1.099355
220	4	1.086681
221	4	1.108458
222	4	1.192828
223	4	0.851180
224	4	1.035978
225	1	0.498243
226	4	1.108879
227	4	1.195594
228	4	1.014116
229	4	1.021888
230	4	1.021043
231	4	0.829316
232	3	0.697110
233	4	0.824376
234	4	1.008812
235	3	0.931213
236	3	0.913874
237	2	0.761713
238	4	0.971681
239	4	0.988449
240	4	0.945168
241	0	0.183899
242	4	1.160499
243	4	0.891633
244	4	1.116442
245	4	0.994672
246	4	0.968451
247	4	0.882941
248	4	0.835746
249	4	1.188945
250	4	0.883734
251	4	0.982935
252	0	0.094225
253	4	1.106109
254	4	1.015064
255	0	0.237153
256	3	0.722870
257	4	1.118090
258	4	0.892801
259	4	0.806450
260	4	1.098094
261	4	0.963741
262	4	1.142879
263	4	1.132548
264	1	0.207650
265	2	0.574602
266	0	0.116372
267	4	1.086589
268	4	0.953340
269	4	0.852464
270	4	0.829859
271	2	0.661923
272	1	0.486527
273	4	1.190334
274	4	1.105502
275	1	0.510664
276	4	1.193528
277	0	0.190334
278	4	1.059941
279	3	0.637754
280	4	1.004425
281	4	1.185665
282	3	0.845108
283	2	0.498732
284	4	1.049233
285	4	1.127209
286	4	0.830548
287	4	1.171112
288	1	0.310249
289	4	0.988122
290	4	1.176073
291	4	0.810925
292	4	1.135700
293	4	1.078515
294	4	0.900964
295	4	1.091957
296	4	0.905170
297	2	0.607016
298	2	0.750483
299	1	0.375307
300	4	1.072987
301	4	1.174587
302	4	1.077790
303	4	0.800506
304	4	0.859871
305	4	1.100499
306	4	0.800705
307	4	1.033546
308	4	0.990901
309	4	0.913084
310	2	0.751574
311	4	1.173835
312	0	0.032056
313	1	0.512545
314	3	0.779091
315	2	0.674567
316	2	0.453740
317	4	1.135955
318	4	0.981243
319	4	0.885336
320	4	0.886563
321	4	1.165577
322	4	0.906987
323	4	1.074493
324	4	0.954467
325	4	0.876045
326	2	0.654915
327	2	0.503185
328	4	0.855514
329	4	1.052369
330	4	1.185760
331	4	1.047441
332	3	0.959476
333	4	1.083601
334	4	0.895547
335	4	0.945835
336	4	1.164425
337	1	0.477659
338	4	1.008467
339	4	1.033526
340	2	0.474772
341	2	0.672745
342	4	1.088749
343	4	0.812253
344	4	1.035994
345	4	1.182478
346	4	0.877716
347	4	0.995504
348	3	0.983570
349	4	0.871683
350	4	0.976740
351	4	1.006908
352	4	1.011918
353	4	1.171404
354	0	0.041597
355	2	0.636600
356	2	0.443132
357	4	0.839564
358	4	0.860756
359	2	0.644876
360	4	0.948341
361	4	0.843409
362	0	0.015075
363	0	0.284303
364	4	1.070474
365	3	0.869246
366	0	0.076030
367	0	0.107578
368	3	0.605224
369	4	1.149952
370	4	1.187668
371	4	0.980196
372	3	0.783627
373	3	0.805826
374	4	0.864551
375	4	1.130930
376	2	0.427895
377	4	0.907934
378	4	0.810907
379	4	1.023611
380	4	1.126486
381	4	0.937522
382	3	0.620284
383	4	0.827020
384	4	0.931730
385	4	1.033072
386	0	0.315663
387	4	0.960197
388	4	1.051013
389	3	0.876611
390	4	1.158977
391	4	1.137688
392	3	0.768646
393	4	1.040114
394	4	0.908436
395	4	0.984643
396	4	0.897251
397	4	0.892152
398	4	0.952668
399	4	1.153524
400	4	1.008506
401	4	0.969367
402	4	0.924206
403	4	1.148256
404	4	1.055165
405	4	0.823824
406	4	0.925264
407	2	0.407662
408	4	1.026054
409	4	0.913934
410	3	0.789142
411	3	0.735905
412	3	0.713697
413	4	0.924218
414	0	0.329304
415	4	0.839730
416	1	0.550749
417	4	1.172695
418	4	0.911735
419	4	1.175308
420	4	1.109528
421	1	0.439563
422	1	0.369354
423	4	0.815527
424	3	0.759503
425	4	1.039296
426	2	0.465143
427	2	0.502679
428	2	0.518000
429	4	0.905363
430	1	0.484378
431	2	0.690076
432	0	0.324212
433	4	1.184253
434	4	0.926357
435	0	0.259481
436	0	0.195879
437	4	1.138378
438	2	0.562799
439	4	0.858804
440	0	0.253846
441	0	0.258535
442	0	0.386569
443	4	0.972979
444	4	0.965375
445	4	0.815719
446	3	0.962039
447	3	0.893228
448	4	0.950442
449	0	0.000913
450	4	0.900135
451	3	0.804610
452	3	0.643018
453	3	0.973693
454	4	1.175693
455	4	1.084212
456	4	1.194683
457	3	0.603444
458	4	0.938293
459	4	1.145882
460	4	1.038187
461	4	1.167718
462	4	1.159518
463	4	0.964758
464	4	0.910178
465	4	0.991780
466	4	1.172141
467	4	0.985011
468	2	0.781132
469	2	0.719044
470	4	1.160497
471	4	1.115245
472	4	0.929346
473	0	0.104067
474	4	1.163833
475	4	1.179871
476	4	0.838170
477	4	1.062197
478	4	1.135575
479	4	1.049611
480	4	1.089017
