step,state,x
0,4,0.941858
1,4,0.858691
2,4,0.921580
3,4,0.868080
4,4,0.997106
5,4,0.865823
6,2,0.456007
7,2,0.488618
8,2,0.469717
9,0,0.174173
10,0,0.051464
11,2,0.553851
12,4,0.998498
13,0,0.042308
14,0,0.095909
15,0,0.122404
16,0,0.103289
17,0,0.131455
18,1,0.296636
19,1,0.311767
20,2,0.565653
21,2,0.446016
22,3,0.672589
23,3,0.797881
24,0,0.057840
25,1,0.262951
26,0,0.119217
27,4,0.808464
28,4,0.995982
29,4,0.827651
30,3,0.743575
31,3,0.624751
32,3,0.780572
33,0,0.005091
34,0,0.195738
35,3,0.767115
36,3,0.779101
37,3,0.702154
38,1,0.352984
39,1,0.380749
40,0,0.084030
41,1,0.200105
42,0,0.149150
43,3,0.767824
44,3,0.730829
45,3,0.647247
46,3,0.716018
47,4,0.971659
48,4,0.877940
49,4,0.803398
50,4,0.811806
51,1,0.294556
52,1,0.234546
53,1,0.321038
54,1,0.284703
55,1,0.268638
56,1,0.371129
57,4,0.955847
58,2,0.404070
59,2,0.419483
60,2,0.449219
61,2,0.416173
62,2,0.487477
63,2,0.445619
64,2,0.578275
65,2,0.562153
66,2,0.413413
67,2,0.410405
68,1,0.294505
69,2,0.442364
70,2,0.479436
71,2,0.491629
72,0,0.155396
73,0,0.041840
74,3,0.709881
75,4,0.901555
76,4,0.911937
77,2,0.413049
78,2,0.535838
79,2,0.459128
80,2,0.460025
81,4,0.844082
82,4,0.949680
83,0,0.041208
84,0,0.122619
85,4,0.928261
86,4,0.889685
87,4,0.828971
88,4,0.883964
89,4,0.949307
90,2,0.433437
91,0,0.194100
92,0,0.146863
93,2,0.550043
94,4,0.852803
95,2,0.416880
96,2,0.493168
97,0,0.129413
98,3,0.735920
99,3,0.754530
100,1,0.255270
101,1,0.332508
102,1,0.239767
103,1,0.361583
104,1,0.311041
105,1,0.268181
106,1,0.395351
107,0,0.142446
108,4,0.812891
109,4,0.897486
110,4,0.974568
