step,state,x
0,4,0.840055
1,1,0.220322
2,1,0.273295
3,1,0.372877
4,1,0.396023
5,2,0.599053
6,2,0.520932
7,2,0.486137
8,2,0.524163
9,2,0.420233
10,2,0.558025
11,2,0.469386
12,2,0.569582
13,2,0.595984
14,0,0.094719
15,0,0.106153
16,1,0.389199
17,1,0.301366
18,1,0.271256
19,4,0.862572
20,0,0.022428
21,0,0.161817
22,0,0.007409
23,0,0.010254
24,0,0.033928
25,0,0.060164
26,0,0.164652
27,0,0.044250
28,0,0.044524
29,0,0.093920
30,3,0.699270
31,3,0.662535
32,2,0.488243
33,2,0.497238
34,2,0.599623
35,0,0.183561
36,0,0.192589
37,0,0.017931
38,0,0.049327
39,3,0.763334
40,2,0.414152
41,2,0.451174
42,2,0.579224
43,3,0.625903
44,3,0.765054
45,2,0.525353
46,2,0.580642
47,2,0.495427
48,0,0.198558
49,4,0.816723
50,4,0.844874
51,0,0.108332
52,0,0.064016
53,0,0.019923
54,0,0.026594
55,0,0.087212
56,0,0.113426
57,1,0.323910
58,2,0.415435
59,2,0.539114
60,2,0.494669
61,2,0.544670
62,2,0.431805
63,3,0.680249
64,3,0.735251
65,1,0.303381
66,1,0.270840
67,1,0.217816
68,4,0.882803
69,4,0.830931
70,4,0.937179
71,4,0.928080
72,4,0.833504
73,1,0.380039
74,1,0.354029
75,1,0.323758
76,1,0.315659
77,0,0.130431
78,0,0.170837
79,4,0.893960
80,0,0.121348
81,4,0.943773
82,4,0.883206
83,4,0.913946
84,4,0.828769
85,1,0.252454
86,4,0.857898
87,4,0.989977
88,4,0.862906
89,4,0.933661
90,0,0.110556
91,0,0.090771
92,0,0.005726
93,3,0.647678
94,3,0.729655
95,3,0.662956
96,3,0.677430
97,1,0.341324
98,1,0.207587
99,1,0.373665
100,1,0.220498
101,1,0.238280
102,1,0.228723
103,2,0.546500
104,2,0.429237
105,0,0.157603
106,0,0.167882
107,3,0.660691
108,1,0.389184
109,2,0.420919
110,2,0.536431
111,2,0.591579
112,2,0.443654
113,2,0.486795
114,2,0.422337
115,1,0.379153
116,1,0.304031
117,1,0.300809
118,0,0.117976
119,0,0.010821
120,0,0.119958
121,0,0.159367
122,2,0.568563
123,2,0.544003
124,2,0.437071
125,2,0.580358
126,2,0.421482
127,0,0.067318
128,2,0.534594
129,1,0.291618
130,1,0.274852
131,1,0.388343
132,1,0.323392
133,1,0.213469
134,2,0.408893
135,2,0.428058
136,1,0.256638
137,1,0.279335
138,1,0.233732
139,1,0.218401
140,1,0.388508
141,1,0.293366
142,1,0.291047
143,1,0.378924
144,0,0.008642
145,0,0.070384
146,0,0.199999
147,0,0.182226
148,2,0.402066
149,1,0.323906
150,1,0.295194
151,4,0.878382
152,1,0.220634
153,1,0.249149
154,1,0.291931
155,1,0.291237
156,1,0.269057
157,1,0.274909
158,1,0.387800
159,1,0.216231
160,1,0.221244
161,1,0.232064
162,0,0.187408
163,4,0.920227
164,4,0.881107
165,4,0.807035
166,4,0.872681
167,3,0.781540
168,3,0.661138
169,0,0.196949
170,0,0.114294
171,0,0.191651
172,0,0.188710
173,3,0.782940
174,3,0.763362
175,3,0.745739
176,3,0.742948
177,4,0.965000
178,4,0.901547
179,4,0.835354
180,4,0.940137
181,3,0.708499
182,3,0.664070
183,0,0.000425
184,3,0.642562
185,1,0.291633
186,1,0.364798
187,0,0.183676
188,1,0.287784
189,1,0.246159
190,1,0.343119
191,1,0.309131
192,1,0.366972
193,1,0.248140
194,1,0.266858
195,1,0.388346
196,2,0.530431
197,2,0.430856
198,2,0.412368
199,3,0.644539
200,0,0.182208
201,0,0.060587
202,3,0.711111
203,2,0.502157
204,2,0.557440
205,4,0.871977
206,2,0.420518
207,3,0.716526
208,3,0.700640
209,3,0.666372
210,3,0.757345
211,0,0.030656
212,2,0.569288
213,1,0.378601
214,3,0.648349
215,1,0.212641
216,3,0.637840
217,3,0.714972
218,3,0.715246
219,0,0.032938
220,2,0.487200
221,2,0.445801
222,2,0.443932
223,2,0.406403
224,2,0.477474
225,1,0.337916
226,1,0.245269
227,1,0.385411
228,1,0.350553
229,1,0.242766
230,1,0.239634
231,1,0.202984
232,1,0.393152
233,1,0.322912
234,1,0.250424
235,1,0.319593
236,1,0.367402
237,1,0.264881
238,1,0.262621
239,3,0.741248
240,4,0.987921
241,0,0.021505
242,3,0.787552
243,3,0.788096
244,3,0.787685
245,3,0.694757
246,3,0.752394
247,3,0.711786
248,4,0.920678
249,4,0.893002
250,4,0.916908
251,3,0.690605
252,3,0.667134
253,3,0.610577
254,3,0.639309
255,1,0.322432
256,1,0.262896
257,1,0.318701
258,1,0.354380
259,4,0.899353
260,4,0.808845
261,4,0.977884
262,4,0.907825
263,4,0.850905
264,4,0.938771
265,4,0.892889
266,4,0.990229
267,4,0.837910
268,2,0.564671
269,0,0.033230
270,0,0.164766
271,2,0.501348
272,2,0.585519
273,2,0.445948
274,1,0.354039
275,1,0.364320
276,3,0.765737
277,4,0.866430
278,4,0.833144
279,4,0.824692
280,4,0.878906
281,4,0.933104
282,4,0.961889
283,2,0.474654
284,3,0.621256
285,3,0.762486
286,3,0.703215
287,2,0.496067
288,2,0.569410
289,1,0.299230
290,2,0.539075
291,2,0.422030
292,3,0.752502
293,3,0.618618
294,1,0.388861
295,1,0.367039
296,1,0.369413
297,1,0.215820
298,3,0.773509
299,1,0.365583
300,2,0.593181
301,0,0.102253
302,1,0.226841
303,4,0.826545
304,2,0.421354
305,0,0.170041
306,3,0.740076
307,3,0.781802
308,0,0.158249
309,0,0.143904
310,4,0.819856
311,4,0.922924
312,1,0.371513
313,1,0.242794
314,1,0.203308
315,4,0.949774
316,4,0.893267
317,4,0.974459
318,4,0.952373
319,2,0.565985
320,1,0.364407
321,1,0.289715
322,3,0.762676
323,3,0.777341
324,3,0.770731
325,0,0.197179
326,4,0.863312
327,3,0.669314
328,1,0.206421
329,1,0.365154
330,1,0.248069
331,1,0.389808
