step	state	x
0	4	0.824782
1	4	0.893146
2	4	0.947665
3	2	0.553429
4	0	0.009376
5	4	0.831384
6	4	1.176008
7	3	0.890813
8	4	1.163872
9	4	1.047587
10	4	0.997698
11	4	1.088809
12	0	0.254511
13	2	0.675534
14	2	0.555815
15	4	0.808756
16	4	0.917582
17	4	0.875626
18	4	0.950385
19	4	1.154629
20	4	1.041411
21	4	0.808126
22	4	0.865516
23	4	1.139273
24	4	0.839454
25	4	0.839760
26	4	1.033155
27	4	0.824467
28	4	1.041758
29	2	0.764670
30	2	0.775355
31	4	0.915421
32	4	1.079534
33	4	1.112378
34	4	0.827642
35	4	0.823162
36	4	1.177645
37	4	1.150310
38	4	1.065602
39	4	0.800298
40	4	0.867717
41	1	0.441669
42	4	0.992031
43	0	0.143061
44	4	1.006500
45	4	1.033446
46	4	1.198553
47	4	1.000507
48	4	1.084810
49	4	0.919664
50	2	0.795486
51	4	0.825742
52	4	1.169464
53	4	0.919000
54	4	0.874968
55	4	1.176494
56	4	1.110223
57	4	1.155816
58	4	0.986485
59	0	0.237117
60	0	0.155845
61	4	1.196940
62	4	1.152110
63	4	0.918566
64	4	0.831774
65	4	1.024880
66	3	0.989396
67	4	0.889926
68	4	0.937608
69	4	0.945057
70	4	1.129312
71	0	0.016097
72	4	1.165676
73	4	0.810776
74	4	1.021576
75	4	0.921990
76	4	0.889865
77	4	0.848284
78	0	0.088368
79	4	0.872063
80	4	1.152637
81	4	0.983656
82	1	0.308331
83	4	0.953135
84	2	0.686532
85	4	0.855744
86	3	0.861540
87	4	0.902627
88	4	1.124775
89	4	0.998277
90	4	1.024697
91	4	1.189720
92	4	1.192795
93	1	0.253695
94	4	0.836443
95	4	0.963069
96	4	1.012472
97	0	0.108726
98	0	0.175190
99	0	0.340438
100	4	0.851406
101	4	1.022940
102	4	0.942253
103	4	1.084439
104	0	0.031847
105	4	1.076363
106	4	1.134830
107	4	0.803625
108	4	1.165811
109	4	1.186011
110	4	0.951503
111	4	1.017875
112	4	1.149782
113	4	1.174275
114	4	0.944459
115	1	0.366719
116	4	0.935776
117	4	0.868793
118	4	0.829417
119	4	1.100378
120	4	1.107376
121	4	0.805375
122	4	1.167962
123	4	1.113755
124	4	0.838755
125	4	1.036958
126	3	0.786188
127	3	0.892684
128	3	0.769975
129	3	0.616677
130	4	1.186614
131	4	1.095622
132	4	1.115957
133	4	1.076508
134	4	1.116886
135	4	0.818131
136	4	1.158419
137	4	1.139942
138	2	0.664405
139	2	0.759989
140	4	1.055467
141	4	0.866437
142	4	0.963396
143	4	1.172288
144	4	0.933093
145	4	1.044445
146	4	1.182567
147	1	0.295199
148	4	0.984099
149	2	0.649168
150	4	0.925656
151	4	0.816633
152	4	1.034552
153	4	0.959911
154	4	0.880540
155	4	0.967907
156	1	0.456736
157	4	1.197713
158	4	1.130987
159	4	1.161723
160	1	0.363089
161	4	1.095576
162	4	1.181480
163	4	1.038742
164	4	1.129812
165	3	0.858721
166	4	0.807242
167	4	1.037521
168	4	0.816812
169	4	0.890174
170	4	1.192173
171	3	0.953699
172	4	1.172750
173	4	0.964520
174	4	0.950242
175	4	0.999341
176	4	1.065421
177	4	1.171331
178	4	0.807782
179	0	0.379654
180	0	0.107168
181	4	1.002323
182	1	0.555424
183	4	0.904524
184	4	1.050582
185	4	1.072372
186	4	1.180664
187	4	1.066703
188	2	0.652899
189	4	1.113981
190	0	0.292550
191	4	0.930610
192	3	0.796856
193	4	0.998333
194	4	1.035128
195	4	0.926093
196	4	1.051749
197	4	0.968456
198	4	1.067302
199	4	1.079661
200	3	0.819956
201	4	1.073097
202	4	1.026900
203	4	1.085670
204	4	1.040071
205	4	0.941110
206	4	0.894698
207	1	0.547261
208	4	0.824344
209	4	0.848975
210	4	0.809293
211	4	1.143925
212	4	0.971323
213	4	1.159036
214	4	1.043259
215	4	0.931549
216	4	0.990236
217	4	1.175960
218	2	0.453240
219	4	1.172082
220	4	1.090955
221	4	0.943443
222	4	0.835798
223	4	0.869340
224	4	0.800478
225	4	0.872770
226	2	0.569282
227	4	1.194457
228	4	0.803113
229	3	0.794614
230	4	1.100988
231	4	1.029643
232	2	0.523365
233	4	1.032987
234	4	1.142404
235	4	1.198628
236	4	0.882432
237	4	0.860000
238	4	0.887417
239	4	1.177870
240	4	0.962623
241	4	0.857576
242	4	1.022185
243	2	0.721979
244	4	0.863314
245	1	0.312678
246	4	0.915548
247	4	1.165742
248	4	0.950315
249	4	0.838253
250	4	1.087164
251	3	0.617910
252	3	0.823038
253	4	1.152283
254	4	0.975533
255	2	0.505693
256	4	0.944601
257	4	1.102700
258	3	0.917748
259	4	1.148502
260	4	0.886748
261	4	1.139327
262	4	0.926222
263	4	0.989800
264	4	0.934724
265	4	0.897807
266	4	1.111150
267	4	1.190457
268	4	1.084357
269	4	0.832739
270	4	1.033216
271	4	0.908661
272	4	1.027169
273	4	1.176003
274	4	1.102471
275	3	0.776554
276	4	1.096589
277	4	0.960205
278	4	0.888675
279	4	1.192420
280	4	1.038495
281	4	1.034417
282	2	0.763349
283	2	0.461818
284	2	0.467366
285	2	0.463528
286	4	1.140460
287	4	1.129145
288	0	0.336340
289	0	0.290444
290	1	0.251611
291	1	0.386905
292	4	0.860006
293	4	1.183373
294	4	1.106383
295	4	0.980062
296	4	0.916414
297	4	0.901617
298	4	1.034824
299	4	1.138376
300	4	1.037958
301	4	0.889278
302	4	1.038302
303	4	1.010766
304	4	0.811931
305	4	1.062798
306	4	1.004411
307	4	1.194390
308	4	1.003763
309	4	1.119499
310	4	0.869216
311	4	0.932334
312	4	1.087154
313	4	0.877697
314	4	0.904739
315	4	1.175368
316	0	0.115205
317	4	0.893803
318	4	0.951171
319	4	1.046192
320	4	0.855194
321	4	1.116697
322	2	0.440169
323	0	0.269095
324	4	1.009367
325	0	0.121670
326	0	0.339265
327	0	0.191529
328	4	0.917799
329	0	0.361022
330	4	1.077781
331	4	0.912881
332	4	1.036451
333	4	1.135165
334	4	0.928408
335	4	1.146220
336	4	1.050344
337	4	1.124749
338	4	0.941729
339	4	1.090096
340	4	1.175061
341	4	0.862605
342	3	0.603373
343	4	1.147043
344	2	0.451153
345	4	0.973963
346	3	0.921119
347	4	1.108685
348	4	1.000764
349	3	0.699633
350	3	0.929692
351	4	1.159024
352	4	1.148631
353	4	0.938341
354	0	0.351653
355	0	0.353076
356	4	1.009372
357	4	0.964242
358	4	0.973728
359	4	0.876094
360	4	0.909482
361	4	1.187820
362	4	1.017538
363	0	0.122007
364	1	0.577567
365	4	0.868927
366	4	0.818866
367	1	0.397107
368	4	0.888595
369	1	0.598013
370	4	0.854215
371	4	1.178632
372	4	1.079461
373	4	0.991468
374	4	0.876954
375	4	0.961980
376	4	1.091925
377	3	0.679760
378	3	0.653987
379	1	0.409811
380	4	1.131627
381	4	0.946106
382	4	1.129839
383	4	1.018350
384	2	0.662110
385	4	0.906492
386	4	1.116666
387	4	1.014300
388	4	0.949020
389	4	1.180437
390	4	0.801785
391	4	1.105712
392	4	1.044675
393	4	0.847484
394	4	1.140910
395	0	0.024554
396	1	0.257189
397	1	0.230842
398	0	0.280823
399	4	1.104470
400	4	1.025764
401	4	0.933287
402	4	1.102182
403	4	1.198083
404	0	0.383883
405	4	0.906448
406	4	0.906437
407	4	0.871571
408	4	0.916116
409	4	0.802628
410	4	1.173220
411	4	0.972741
412	4	1.184776
413	4	1.008269
414	4	1.040918
415	1	0.380214
416	4	1.017498
417	4	0.887036
418	4	0.986922
419	4	1.074281
420	3	0.604439
421	1	0.305259
422	4	1.138195
423	4	1.009685
424	3	0.957585
425	1	0.509747
426	4	0.809457
427	4	0.991413
428	4	0.908640
429	2	0.531447
430	4	0.843848
431	4	0.929993
432	4	1.144991
433	1	0.290882
434	4	1.113717
435	1	0.594415
436	0	0.060844
437	0	0.242959
438	0	0.219655
439	4	1.111064
440	4	0.902269
441	4	0.816481
442	4	1.186964
443	4	0.836991
444	4	0.837257
445	4	1.093457
446	4	0.891691
447	1	0.559551
448	1	0.213163
449	4	0.960393
450	4	1.183792
451	4	0.810909
452	4	1.100502
453	0	0.118609
454	4	0.862809
455	4	0.983959
456	4	1.192315
457	4	0.948247
458	4	1.081697
459	1	0.483972
460	1	0.423463
461	4	0.968955
462	0	0.248570
463	0	0.334205
464	0	0.356616
465	4	1.055016
466	4	0.874906
467	0	0.153828
468	3	0.738589
469	3	0.870148
470	4	0.977233
471	4	1.160561
472	4	1.106597
473	4	1.091188
474	4	0.801489
475	4	0.817966
476	4	1.157765
477	4	1.032026
478	4	1.169663
479	0	0.287145
480	0	0.164804
481	4	0.996621
482	3	0.910306
483	4	0.897013
484	4	0.930765
485	2	0.407101
486	3	0.859283
487	4	0.843309
488	4	1.164189
489	4	1.162942
490	4	1.013148
491	4	1.038477
492	4	1.114433
493	4	1.137446
494	0	0.107611
495	0	0.103097
496	4	1.175087
497	4	1.127533
498	1	0.385680
499	4	0.814299
