step	state	x
0	4	0.994253
1	3	0.631698
2	4	0.951600
3	4	0.901500
4	4	1.154423
5	1	0.496042
6	2	0.755062
7	0	0.371086
8	2	0.596839
9	4	1.101500
10	1	0.403252
11	4	1.171273
12	2	0.731679
13	1	0.545348
14	4	0.971292
15	1	0.326122
16	4	1.118150
17	1	0.522371
18	4	1.052176
19	4	0.968452
20	3	0.769418
21	4	0.829793
22	3	0.754125
23	4	1.074901
24	2	0.744710
25	4	0.952911
26	2	0.777686
27	0	0.375844
28	2	0.472151
29	3	0.752421
30	4	0.932320
31	1	0.580840
32	4	1.006374
33	4	1.129818
34	4	0.873966
35	4	0.974656
36	4	0.937503
37	4	0.850771
38	4	1.143290
39	2	0.527350
40	4	0.924690
41	4	0.974201
42	2	0.632418
43	1	0.504250
44	4	0.968640
45	4	1.034184
46	4	1.136440
47	2	0.427818
48	4	1.127386
49	3	0.917465
50	2	0.744723
51	4	1.169750
52	4	0.874934
53	2	0.531670
54	4	0.942315
55	4	0.949517
56	2	0.593951
57	1	0.381659
58	4	0.887403
59	2	0.745281
60	3	0.984825
61	0	0.341841
62	3	0.798981
63	1	0.417822
64	4	0.970932
65	3	0.714941
66	4	1.101311
67	4	0.808490
68	4	0.807563
69	4	0.877177
70	4	1.176198
71	4	0.892283
72	4	1.154074
73	4	0.871769
74	3	0.827925
75	1	0.373218
76	2	0.491177
77	3	0.648022
78	4	1.197704
79	4	0.968167
80	4	1.118613
81	2	0.589035
82	4	0.931898
83	4	0.865642
84	2	0.751347
85	4	1.151850
86	4	1.187924
87	2	0.556554
88	4	0.877475
89	4	1.132739
90	2	0.478633
91	4	1.005226
92	4	0.813041
93	1	0.257558
94	0	0.369564
95	2	0.431263
96	4	1.059405
97	4	0.952396
98	3	0.805648
99	4	0.869380
100	1	0.404244
101	4	1.064528
102	1	0.264907
103	4	0.851160
104	3	0.834480
105	1	0.486228
106	4	1.193704
107	1	0.306341
108	4	1.061343
109	0	0.005969
110	3	0.709710
111	2	0.420659
112	4	0.857608
113	4	1.047709
114	4	1.042920
115	4	1.177473
116	4	0.822091
117	4	1.035231
118	1	0.252007
119	4	0.843607
120	4	1.001498
121	4	0.892286
122	3	0.766560
123	2	0.545010
124	4	1.083286
125	2	0.510949
126	0	0.168928
127	3	0.843475
128	4	1.106173
129	4	1.147340
130	4	1.132546
131	4	0.895361
132	4	1.002855
133	4	0.882865
134	1	0.330221
135	4	1.109193
136	4	1.147708
137	1	0.503817
138	4	1.061731
139	2	0.414639
140	4	1.075293
141	4	0.955073
142	4	1.145566
143	1	0.494978
144	4	0.825703
145	0	0.277023
146	3	0.972406
147	4	0.861819
148	4	0.964063
149	3	0.753870
150	2	0.455854
151	3	0.614821
152	2	0.510656
153	4	1.010317
154	4	1.034231
155	4	0.817322
156	0	0.120319
157	4	0.880975
158	3	0.961594
159	2	0.644959
160	4	0.901284
161	0	0.092921
162	4	0.970935
163	1	0.555631
164	4	0.893171
165	4	0.833092
166	4	0.878574
167	0	0.115805
168	4	0.811737
169	2	0.459926
170	3	0.884566
171	1	0.222358
172	3	0.797657
173	4	0.868301
174	3	0.764252
175	0	0.309475
176	4	1.154893
177	4	0.838828
178	0	0.356559
179	2	0.491048
180	4	0.999487
181	3	0.864023
182	2	0.503186
183	3	0.907905
184	4	1.092568
185	4	0.802675
186	2	0.676579
187	4	0.822003
188	1	0.302544
189	4	0.877106
190	2	0.494142
191	4	0.981751
192	4	0.860287
193	0	0.157688
194	4	0.862352
195	4	0.887335
196	4	1.168091
197	4	1.148689
198	1	0.464377
199	4	1.069048
200	1	0.359954
201	0	0.157321
202	4	0.898634
203	4	1.062596
204	1	0.375314
205	2	0.562503
206	4	1.110978
207	1	0.327399
208	4	1.044478
209	1	0.278957
210	4	0.862954
211	1	0.322481
212	4	0.906668
213	0	0.393414
214	3	0.821804
215	2	0.439819
216	4	1.036990
217	2	0.703598
218	4	0.842644
219	4	0.967585
220	2	0.553555
221	4	1.199529
222	3	0.813907
223	4	1.081615
224	1	0.318295
225	4	1.081610
226	1	0.201588
227	4	1.149609
228	4	1.099452
229	0	0.373881
230	4	1.101059
231	4	1.107762
232	3	0.656057
233	1	0.316444
234	3	0.738153
235	2	0.786639
236	4	0.830418
237	0	0.215289
238	4	1.012979
239	4	1.194632
240	1	0.569244
241	2	0.763348
242	4	0.842463
243	4	1.043960
244	4	0.935569
245	3	0.873843
246	4	1.191071
247	4	1.063185
248	4	1.148695
249	4	1.039501
250	2	0.693956
251	4	0.888034
252	3	0.695768
253	4	0.924238
254	1	0.597463
255	0	0.302448
256	4	0.853098
257	3	0.850186
258	4	1.098369
259	0	0.052677
260	2	0.637001
261	4	1.085350
262	1	0.212892
263	4	1.188912
264	2	0.723438
265	0	0.356742
266	2	0.744674
267	4	0.913469
268	4	1.068457
269	2	0.757710
270	1	0.591973
271	4	1.027571
272	4	1.044698
273	3	0.954425
274	2	0.717495
275	4	1.029818
276	4	1.117114
277	2	0.692785
278	4	1.077524
279	2	0.502636
280	1	0.239539
281	4	0.919782
282	4	1.046583
283	2	0.640162
284	0	0.379556
285	4	1.132495
286	4	0.818275
287	1	0.499559
288	4	0.872288
289	4	0.935722
290	2	0.437204
291	4	1.143962
292	4	1.037844
293	0	0.072183
294	3	0.645317
295	4	0.934346
296	3	0.933504
297	2	0.672214
298	0	0.173380
299	1	0.268719
300	4	1.098989
301	3	0.642229
302	2	0.723368
303	4	1.003886
304	1	0.273873
305	4	0.825329
306	4	0.816217
307	4	1.000356
308	2	0.600080
309	4	1.080744
310	2	0.529442
311	4	0.918763
312	4	0.822924
313	4	1.086361
314	4	1.163846
315	4	1.006133
316	1	0.459263
317	4	1.086702
318	2	0.517535
319	4	1.004255
320	4	1.036920
321	4	0.903853
322	4	1.052152
323	4	0.940692
324	0	0.158789
325	2	0.639886
326	4	0.818635
327	1	0.491503
328	4	0.852824
329	4	1.161304
330	4	0.817389
331	4	1.111345
332	4	0.961490
333	0	0.281835
334	2	0.462680
335	3	0.649727
336	1	0.437626
337	2	0.448302
338	4	1.084437
339	4	0.968579
340	4	0.804550
341	0	0.168137
342	4	0.889273
343	0	0.341501
344	4	1.167295
345	0	0.284303
346	2	0.607562
347	4	1.043531
348	2	0.597474
349	4	1.023211
350	3	0.698093
351	4	0.923937
352	2	0.728468
353	4	1.010602
354	4	0.996211
355	0	0.224012
356	4	0.885319
357	4	1.125665
358	4	1.027036
359	4	1.129236
360	1	0.205464
361	3	0.820013
362	4	0.812779
363	3	0.816038
364	4	0.999121
365	4	0.849490
366	4	0.963986
367	2	0.608201
368	4	1.060614
369	4	1.067834
370	4	1.017508
371	4	1.181075
372	0	0.224268
373	4	1.011882
374	4	0.872686
375	4	0.932974
376	4	1.150534
377	4	0.891929
378	4	0.969479
379	2	0.432498
380	0	0.179883
381	4	1.048443
382	4	1.098829
383	0	0.323476
384	4	0.879025
385	0	0.153606
386	4	0.938713
387	4	0.966332
388	4	0.909779
389	0	0.338442
390	4	1.055788
391	1	0.428377
392	4	0.987438
393	2	0.784623
394	4	0.846409
395	4	0.839813
396	2	0.731336
397	4	1.122417
398	3	0.722458
399	4	0.941190
400	0	0.379152
401	3	0.897926
402	0	0.386993
403	4	0.906345
404	3	0.941511
405	4	1.037680
406	3	0.970070
407	0	0.256362
408	4	1.151669
409	3	0.817142
410	4	1.178576
411	2	0.418952
412	4	0.902133
413	4	1.002061
414	3	0.678060
415	2	0.692390
416	3	0.928231
417	4	0.811077
418	4	0.952279
419	4	1.057014
420	3	0.760774
421	4	0.835686
422	4	0.931310
423	0	0.140952
424	2	0.447456
425	4	1.002221
426	3	0.812156
427	4	1.127341
428	4	1.020860
429	4	0.815511
430	1	0.468681
431	2	0.769001
432	4	1.092503
433	3	0.834350
434	1	0.422039
435	0	0.380040
436	4	0.957466
437	4	0.993960
438	3	0.893756
439	1	0.414928
440	4	0.834416
441	4	0.832813
442	4	0.828084
443	3	0.793037
444	4	1.060479
445	0	0.348270
446	4	1.111071
447	4	0.876323
448	4	1.088732
449	0	0.349707
450	4	1.116380
451	2	0.535293
452	4	0.945864
453	4	0.901912
454	2	0.734787
455	4	1.065910
456	4	0.848100
457	4	1.161970
458	4	1.126040
459	4	1.166492
460	4	1.084327
461	4	0.952803
462	4	1.137851
463	4	1.002986
464	4	1.177777
465	1	0.537601
466	4	0.957455
467	4	0.927749
468	3	0.884911
469	4	0.906507
470	2	0.583831
471	4	1.115189
472	4	0.811675
473	3	0.830870
474	4	1.114552
475	1	0.497203
476	2	0.740582
477	3	0.695110
478	4	1.159641
479	3	0.975182
480	4	1.125768
481	4	1.017223
482	3	0.946225
483	0	0.219508
484	4	1.156749
485	3	0.692029
486	2	0.518635
487	4	0.908380
488	4	0.903863
489	0	0.161934
490	4	0.846908
491	4	0.911078
492	4	1.030261
493	4	0.962850
494	4	1.005089
495	1	0.531548
496	3	0.647915
497	4	0.920815
498	1	0.394594
499	2	0.673464
