step,state,x
0,0,0.192895
1,2,0.565414
2,0,0.115526
3,2,0.512562
4,3,0.720202
5,0,0.136510
6,4,0.906827
7,0,0.168459
8,4,0.827197
9,3,0.761672
10,1,0.269857
11,3,0.699642
12,1,0.243146
13,0,0.182171
14,4,0.900796
15,2,0.568031
16,3,0.678598
17,0,0.047096
18,1,0.372897
19,2,0.454153
20,1,0.256217
21,0,0.028508
22,3,0.756523
23,1,0.323744
24,4,0.892365
25,3,0.626770
26,0,0.016864
27,2,0.459002
28,4,0.948020
29,1,0.358888
30,0,0.110513
31,4,0.822431
32,3,0.651507
33,1,0.276582
34,3,0.770170
35,1,0.345668
36,4,0.976930
37,1,0.306802
38,2,0.524369
39,1,0.228754
40,3,0.794613
41,4,0.965816
42,2,0.526271
43,0,0.153463
44,4,0.830018
45,0,0.008138
46,4,0.871286
47,0,0.040557
48,4,0.976162
49,3,0.788414
50,2,0.554816
51,0,0.065562
52,2,0.435567
53,3,0.768320
54,4,0.816237
55,2,0.519048
56,0,0.125221
57,4,0.825547
58,1,0.238159
59,4,0.801811
60,1,0.229276
61,4,0.984579
62,0,0.184913
63,2,0.547656
64,4,0.847751
65,3,0.701743
66,1,0.330026
67,3,0.755291
68,0,0.127021
69,2,0.529271
70,0,0.103759
71,3,0.680493
72,1,0.312368
73,4,0.863973
74,1,0.333753
75,3,0.721023
76,4,0.926263
77,3,0.729010
78,4,0.938137
79,2,0.594187
80,4,0.979412
81,3,0.750293
82,4,0.935746
83,0,0.114657
84,4,0.981032
85,1,0.232382
86,0,0.073048
87,4,0.869674
88,2,0.586739
89,4,0.985162
90,2,0.502231
91,4,0.984309
92,1,0.238040
93,4,0.994754
94,1,0.234266
95,4,0.994114
96,3,0.611287
97,1,0.218430
98,2,0.576000
99,4,0.918944
100,3,0.742076
101,2,0.480153
102,4,0.950380
103,1,0.232214
104,2,0.558223
105,0,0.029917
106,1,0.256308
107,2,0.465303
108,0,0.147328
109,4,0.989538
110,2,0.589094
111,0,0.048980
112,4,0.949602
113,1,0.251870
114,4,0.937291
115,2,0.455568
116,1,0.366770
117,0,0.191307
118,4,0.887416
119,0,0.024864
120,2,0.520809
121,0,0.093047
122,3,0.752088
123,1,0.329400
124,4,0.923753
125,0,0.165878
126,1,0.238423
127,3,0.749725
128,2,0.402683
129,3,0.784730
130,1,0.388693
131,4,0.927208
132,3,0.697611
133,4,0.911212
134,1,0.248633
135,2,0.521096
136,1,0.265231
137,3,0.735150
138,1,0.201544
139,0,0.044970
140,1,0.397697
141,4,0.872046
142,2,0.476794
143,0,0.126839
144,4,0.911929
145,1,0.223695
146,4,0.979952
147,0,0.173262
148,2,0.490036
149,4,0.824268
150,0,0.168123
151,2,0.556782
152,3,0.666950
153,4,0.872883
154,0,0.131231
155,1,0.224552
156,2,0.538065
157,1,0.286777
158,3,0.749875
159,1,0.256196
160,4,0.815290
161,1,0.255375
162,3,0.730894
163,4,0.828583
164,3,0.652350
165,2,0.554225
166,0,0.033481
167,4,0.816228
168,1,0.334394
169,3,0.749097
170,0,0.197695
171,3,0.709319
172,4,0.997275
173,1,0.212100
174,3,0.733882
175,4,0.857732
176,0,0.113690
177,1,0.331302
178,0,0.171470
179,2,0.432054
180,1,0.254316
181,4,0.956451
182,0,0.121824
183,3,0.663312
184,4,0.920050
185,0,0.085194
