step,state,x
0,0,0.001686
1,2,0.533878
2,1,0.353970
3,3,0.719790
4,1,0.278481
5,3,0.601370
6,1,0.379753
7,2,0.522973
8,3,0.729639
9,2,0.547994
10,4,0.869174
11,0,0.126686
12,3,0.609580
13,1,0.376026
14,0,0.196843
15,1,0.272911
16,3,0.622189
17,2,0.402210
18,3,0.797598
19,2,0.450079
20,3,0.660896
21,2,0.490686
22,3,0.795170
23,4,0.868217
24,2,0.541765
25,3,0.728138
26,1,0.309403
27,0,0.120972
28,1,0.390008
29,2,0.503943
30,3,0.771204
31,4,0.962075
32,3,0.785522
33,2,0.415930
34,4,0.834617
35,1,0.379115
36,3,0.736541
37,4,0.839978
38,2,0.549684
39,3,0.764270
40,2,0.517991
41,3,0.623064
42,2,0.476708
43,3,0.685208
44,4,0.848877
45,1,0.323721
46,0,0.104919
47,1,0.312980
48,3,0.650406
49,0,0.014319
50,1,0.230230
51,2,0.500704
52,4,0.925221
53,0,0.019364
54,1,0.348537
55,4,0.952910
56,0,0.083889
57,1,0.243657
58,0,0.056900
59,3,0.613503
60,4,0.810679
61,0,0.163237
62,3,0.716763
63,0,0.197086
64,3,0.646754
65,2,0.464552
66,3,0.755693
67,0,0.089424
68,3,0.621607
69,2,0.500311
70,0,0.027710
71,4,0.828700
72,0,0.001810
73,4,0.967417
74,3,0.746979
75,0,0.197403
76,2,0.587780
77,0,0.168531
78,1,0.258578
79,4,0.946028
80,1,0.274718
81,3,0.620552
82,2,0.442666
83,3,0.689508
84,1,0.253910
85,2,0.523826
86,0,0.055737
87,3,0.791390
88,1,0.231264
89,0,0.103580
90,4,0.880871
91,0,0.002968
92,1,0.240512
93,0,0.165230
94,4,0.931626
95,2,0.507752
96,0,0.021931
97,2,0.485494
98,4,0.946338
99,1,0.314204
100,3,0.610062
101,2,0.540361
102,4,0.938568
103,3,0.620114
104,1,0.271861
105,4,0.988434
106,1,0.297915
107,0,0.064038
108,4,0.909053
109,0,0.010886
110,2,0.512635
111,0,0.006201
112,2,0.552073
113,0,0.137638
114,3,0.680897
115,0,0.085803
116,1,0.339054
117,2,0.438606
118,0,0.019544
119,4,0.962677
120,0,0.099535
121,3,0.786616
122,1,0.369965
123,3,0.708011
124,2,0.467902
125,3,0.618043
126,2,0.522198
127,0,0.154397
128,2,0.460524
129,0,0.162347
130,1,0.375318
131,2,0.491559
132,3,0.604179
133,2,0.432587
134,3,0.621943
135,4,0.971530
136,3,0.690275
137,2,0.576955
138,4,0.907821
139,0,0.070542
140,2,0.465157
141,4,0.943224
142,0,0.157566
143,4,0.914683
144,2,0.484001
