step,state,x
0,0,0.148160
1,4,0.802650
2,0,0.093025
3,2,0.528073
4,0,0.149138
5,4,0.809823
6,3,0.771859
7,0,0.081600
8,1,0.374082
9,2,0.544586
10,3,0.629911
11,1,0.309843
12,0,0.048180
13,3,0.617453
14,4,0.964739
15,3,0.740123
16,0,0.109972
17,4,0.973815
18,1,0.321244
19,4,0.874531
20,3,0.780779
21,4,0.848756
22,2,0.537179
23,4,0.871649
24,2,0.527981
25,1,0.308179
26,3,0.669500
27,2,0.410214
28,4,0.848454
29,1,0.276395
30,4,0.870715
31,2,0.568432
32,4,0.889857
33,1,0.359416
34,0,0.073126
35,1,0.242194
36,4,0.814340
37,1,0.338430
38,4,0.864306
39,1,0.242256
40,4,0.909580
41,0,0.128455
42,4,0.888885
43,1,0.345137
44,4,0.806298
45,3,0.708280
46,1,0.388113
47,4,0.912293
48,0,0.037017
49,3,0.762691
50,0,0.061417
51,3,0.794354
52,1,0.293579
53,2,0.566814
54,3,0.605040
55,4,0.996554
56,1,0.395703
57,0,0.117171
58,2,0.405756
59,4,0.874114
60,3,0.675084
61,2,0.461904
62,1,0.216000
63,0,0.184004
64,2,0.553416
65,4,0.804521
66,0,0.091703
67,1,0.208068
68,0,0.038912
69,4,0.899026
70,0,0.126930
71,2,0.542441
72,3,0.676823
73,4,0.896953
74,3,0.725986
75,2,0.450220
76,4,0.914509
77,0,0.196914
78,3,0.795279
79,1,0.294748
80,2,0.494677
81,0,0.038627
82,3,0.741491
83,0,0.185650
84,3,0.756729
85,2,0.438700
86,0,0.086571
87,2,0.534068
88,0,0.068795
89,4,0.954592
90,0,0.116793
91,2,0.596919
92,1,0.209679
93,4,0.931280
94,2,0.435260
95,0,0.047215
96,4,0.974102
97,0,0.090073
98,2,0.437771
99,3,0.638127
100,0,0.017388
101,2,0.465647
102,3,0.652303
103,0,0.087213
104,4,0.927064
105,2,0.550068
106,4,0.914693
107,3,0.619652
108,2,0.559992
109,3,0.697594
110,1,0.270477
111,4,0.991330
112,2,0.589906
113,3,0.778290
114,1,0.234744
115,0,0.157474
116,3,0.692006
117,1,0.273432
118,2,0.467040
119,4,0.890922
120,2,0.490488
121,1,0.324153
122,2,0.528100
123,3,0.776597
124,0,0.047435
125,1,0.285721
126,2,0.581951
127,3,0.600844
128,0,0.116255
129,2,0.533529
130,0,0.165813
131,1,0.355143
132,4,0.801161
133,3,0.758041
134,0,0.108574
135,4,0.812711
136,3,0.647838
137,0,0.193300
138,1,0.258936
139,0,0.148094
140,4,0.832195
141,3,0.720966
142,4,0.928258
143,1,0.358348
144,3,0.642227
145,1,0.339781
146,2,0.408958
147,3,0.693017
148,2,0.499673
149,3,0.620486
150,4,0.928160
151,3,0.686431
152,2,0.507986
153,0,0.055267
154,4,0.893366
155,0,0.087007
156,4,0.967078
157,1,0.293874
158,2,0.413402
159,4,0.961457
160,3,0.634606
161,2,0.595377
162,0,0.161668
163,3,0.645052
164,2,0.447933
165,4,0.830290
166,2,0.585367
167,1,0.279248
168,0,0.156743
169,3,0.761500
170,2,0.506855
171,4,0.883608
172,0,0.123752
173,3,0.610641
174,4,0.973816
175,3,0.620055
176,2,0.520194
177,0,0.165588
178,4,0.839174
179,0,0.029360
180,4,0.951404
181,2,0.542612
182,0,0.085230
183,4,0.906548
184,3,0.668682
185,0,0.059449
186,4,0.988095
187,0,0.054332
188,4,0.809942
189,1,0.354332
190,3,0.697703
191,0,0.134369
192,3,0.752251
193,1,0.278764
194,4,0.897312
195,2,0.513141
196,3,0.735213
197,2,0.517499
198,1,0.223584
199,2,0.488031
200,1,0.334495
201,2,0.476302
202,4,0.984104
203,0,0.014707
204,2,0.450213
205,4,0.861518
206,2,0.556497
207,1,0.385304
208,0,0.124614
209,3,0.700967
210,2,0.524728
211,4,0.828717
212,3,0.619886
213,1,0.258447
214,2,0.482314
215,0,0.005803
216,3,0.775455
217,1,0.284069
218,0,0.027797
219,2,0.416517
220,1,0.315227
221,0,0.080093
222,4,0.874676
223,1,0.346671
224,0,0.088226
225,2,0.585999
226,4,0.825847
227,0,0.199578
228,3,0.729681
229,4,0.969423
230,2,0.433710
231,3,0.669714
232,0,0.164802
233,4,0.998901
234,2,0.511023
235,4,0.831342
236,3,0.741456
237,2,0.433582
238,1,0.263565
239,2,0.462341
240,1,0.243599
241,2,0.567111
242,3,0.717396
243,1,0.328388
244,0,0.081428
245,1,0.320795
246,3,0.627397
247,2,0.530668
248,0,0.116820
249,1,0.253664
250,2,0.428863
251,0,0.051654
252,2,0.513139
253,4,0.998829
254,1,0.351628
255,0,0.012519
256,2,0.580535
257,3,0.748498
258,1,0.271959
259,4,0.956221
260,3,0.631027
261,4,0.937404
262,1,0.396551
263,2,0.589934
264,4,0.819025
265,0,0.155050
266,1,0.336856
267,2,0.543337
268,3,0.781592
269,4,0.972967
270,3,0.731744
271,2,0.432630
272,4,0.912808
273,2,0.539040
274,3,0.671970
275,2,0.506977
276,3,0.636104
277,1,0.231967
278,3,0.692345
279,2,0.423037
280,3,0.686879
281,2,0.582801
282,0,0.157557
283,1,0.279760
284,0,0.022897
285,2,0.576706
286,4,0.947153
287,3,0.761545
288,1,0.262461
289,0,0.093017
290,2,0.410134
291,1,0.383206
292,0,0.143344
293,4,0.866602
294,0,0.198138
295,3,0.763523
296,1,0.225963
297,0,0.116055
298,3,0.621454
299,2,0.488478
300,4,0.959409
301,1,0.263581
302,0,0.153661
303,1,0.303871
304,3,0.799764
305,1,0.267795
306,4,0.907349
307,1,0.387483
308,0,0.129183
309,4,0.937786
310,0,0.058202
311,1,0.338322
312,3,0.681293
313,0,0.112451
314,2,0.506945
315,3,0.699758
316,4,0.874384
317,0,0.032914
318,2,0.565118
319,0,0.182000
320,3,0.676797
321,1,0.230236
322,0,0.151636
323,4,0.915355
324,3,0.749503
325,4,0.992966
326,0,0.191408
327,4,0.992095
328,1,0.336569
329,2,0.446952
330,1,0.225733
331,2,0.461913
332,0,0.169185
333,4,0.947107
334,3,0.614343
335,4,0.938958
336,2,0.412510
337,1,0.292620
338,4,0.987082
339,3,0.774565
340,1,0.324274
341,0,0.039627
342,4,0.896501
343,0,0.021968
344,2,0.546275
345,3,0.704514
346,0,0.192128
347,2,0.536375
348,3,0.703968
349,4,0.811269
350,3,0.623557
351,0,0.045260
352,3,0.643370
353,2,0.505785
354,4,0.889171
355,3,0.748749
356,0,0.192673
357,3,0.756001
358,2,0.547967
359,4,0.972432
360,1,0.280542
361,2,0.556594
362,1,0.334977
363,0,0.050631
364,4,0.969626
365,3,0.600585
366,4,0.808210
367,0,0.135738
368,2,0.466106
369,3,0.771017
370,2,0.418491
371,0,0.162812
372,1,0.229882
373,3,0.672287
374,1,0.373502
375,0,0.176000
376,4,0.836005
377,3,0.751621
378,1,0.316955
379,0,0.099122
380,1,0.393149
381,0,0.120023
382,4,0.899555
383,2,0.468205
384,1,0.256685
385,2,0.467825
386,0,0.195743
387,1,0.361309
388,0,0.088794
389,3,0.760322
390,4,0.863293
391,3,0.628169
392,2,0.522836
393,3,0.744373
394,2,0.480661
395,0,0.019786
396,4,0.813188
397,3,0.765149
398,4,0.822302
399,0,0.091241
400,1,0.279755
401,4,0.986586
402,3,0.686425
403,1,0.387912
404,4,0.814185
405,0,0.175313
406,1,0.243592
407,4,0.818845
408,3,0.751949
409,0,0.129841
410,2,0.504866
411,0,0.030733
412,4,0.980056
413,0,0.027773
414,3,0.765620
415,1,0.329970
416,3,0.671905
417,1,0.279064
418,4,0.908241
419,0,0.102680
420,3,0.782330
421,2,0.477581
422,0,0.185517
423,3,0.604911
424,1,0.260119
425,4,0.967798
426,0,0.030208
427,4,0.956473
428,2,0.506831
429,1,0.226492
430,4,0.823523
431,3,0.784917
432,2,0.476523
433,1,0.393958
434,4,0.967852
435,1,0.313309
436,0,0.062710
437,3,0.716087
438,1,0.374870
439,3,0.638617
440,1,0.307676
441,0,0.193002
442,3,0.612280
443,1,0.358680
444,4,0.944639
445,0,0.003468
446,1,0.272299
447,3,0.769941
448,4,0.899779
449,1,0.284186
450,3,0.690216
451,4,0.920300
452,2,0.515749
453,4,0.989632
454,0,0.169583
455,2,0.508800
456,0,0.060166
457,4,0.815670
458,0,0.006205
459,3,0.736675
460,4,0.925205
461,0,0.049005
462,1,0.335721
463,0,0.056462
464,3,0.704908
465,1,0.250207
466,0,0.105013
467,1,0.372471
468,3,0.780059
469,0,0.077230
470,1,0.374666
471,3,0.716457
472,1,0.289841
473,3,0.682924
474,0,0.198460
475,4,0.854516
476,1,0.300426
477,2,0.548095
478,1,0.383347
479,0,0.187836
480,4,0.836374
481,3,0.672625
482,1,0.269888
483,3,0.608945
484,0,0.043400
485,4,0.879626
486,2,0.481505
487,4,0.955064
488,1,0.298352
489,4,0.896591
490,3,0.743976
491,4,0.987822
492,3,0.689391
493,0,0.022797
494,3,0.711800
495,0,0.149921
496,2,0.437635
497,3,0.751690
498,2,0.597385
499,3,0.773398
