step	state	x
0	2	0.471955
1	4	1.003458
2	4	1.114836
3	4	0.903186
4	4	0.849100
5	4	1.162180
6	4	1.106301
7	0	0.114883
8	4	0.983462
9	2	0.601041
10	4	1.144374
11	4	0.875192
12	4	0.883955
13	3	0.955530
14	4	1.134844
15	4	1.188491
16	3	0.860535
17	4	0.931681
18	4	0.841475
19	2	0.407120
20	4	1.157008
21	3	0.690874
22	0	0.289282
23	4	1.178440
24	4	1.036988
25	1	0.275474
26	4	0.893193
27	4	1.181551
28	4	1.071615
29	2	0.522721
30	4	1.041720
31	0	0.369335
32	4	1.175241
33	4	0.808087
34	4	1.198755
35	0	0.356291
36	1	0.454887
37	0	0.124407
38	3	0.845328
39	0	0.224034
40	4	1.039174
41	4	0.998518
42	1	0.481309
43	4	1.096596
44	0	0.069178
45	4	1.196820
46	4	0.921749
47	4	0.986942
48	3	0.890596
49	1	0.533578
50	4	1.187485
51	3	0.923626
52	2	0.602892
53	4	0.983884
54	0	0.303062
55	4	1.142099
56	4	1.096388
57	3	0.923912
58	0	0.040948
59	4	0.938064
60	4	1.077736
61	4	1.168908
62	4	0.968216
63	4	0.979210
64	1	0.482407
65	4	1.100702
66	2	0.573371
67	0	0.274057
68	2	0.582238
69	4	0.846774
70	0	0.010888
71	4	1.166619
72	4	0.801727
73	4	1.059678
74	4	0.811693
75	4	1.196309
76	2	0.514735
77	0	0.091749
78	4	1.181239
79	1	0.520213
80	2	0.761508
81	4	1.092931
82	4	0.992829
83	4	0.979497
84	4	0.951186
85	4	0.858245
86	4	0.982450
87	4	0.911120
88	4	1.192767
89	0	0.035778
90	2	0.559804
91	4	0.962714
92	3	0.734721
93	4	0.902556
94	4	1.168436
95	1	0.579353
96	2	0.716209
97	3	0.899782
98	4	1.128821
99	3	0.887243
100	2	0.502501
101	4	0.869366
102	3	0.649905
103	4	0.986109
104	4	1.147712
105	1	0.505649
106	4	1.012807
107	0	0.216115
108	4	0.853109
109	1	0.383767
110	4	0.828753
111	4	0.825721
112	0	0.357418
113	2	0.755611
114	4	1.003028
115	0	0.211786
116	4	1.127028
117	4	0.878580
