step	state	x
0	4	1.084261
1	2	0.656219
2	3	0.813675
3	2	0.566980
4	4	0.942209
5	4	0.941866
6	1	0.418265
7	3	0.969940
8	0	0.394135
9	2	0.793901
10	3	0.778965
11	4	0.929501
12	4	1.052625
13	4	0.897432
14	3	0.794367
15	0	0.345669
16	4	1.049999
17	0	0.174664
18	2	0.797814
19	4	1.099051
20	0	0.294788
21	3	0.680759
22	0	0.346032
23	4	0.926223
24	4	0.818936
25	1	0.583439
26	4	0.980827
27	1	0.258720
28	4	1.051961
29	1	0.217419
30	3	0.747674
31	1	0.213333
32	2	0.656094
33	4	0.933217
34	1	0.310001
35	4	1.047555
36	4	1.192887
37	1	0.396189
38	4	0.997540
39	4	1.086061
40	3	0.894367
41	0	0.305617
42	4	1.050521
43	2	0.720789
44	1	0.227602
45	4	1.117514
46	4	0.909997
47	4	0.924233
48	4	1.050470
49	4	1.164450
50	4	0.939299
51	4	0.941336
52	0	0.111216
53	2	0.516351
54	4	0.800526
55	4	0.812589
56	4	0.833458
57	4	0.923228
58	4	0.955234
59	4	0.899313
60	0	0.368120
61	1	0.470786
62	4	0.817754
63	4	1.035847
64	4	0.993601
65	4	0.930885
66	4	0.885818
67	0	0.101075
68	2	0.696731
69	1	0.434610
70	4	0.931851
71	2	0.581060
72	4	1.008954
73	4	0.975096
74	4	0.836378
75	3	0.950732
76	1	0.247795
77	4	1.092476
78	1	0.313985
79	3	0.777196
80	4	0.819910
81	4	0.932378
82	0	0.034827
83	4	1.047462
84	4	1.075908
85	1	0.242996
86	0	0.279018
87	3	0.668978
88	4	1.169357
89	4	1.194916
90	4	1.172804
91	4	1.110217
92	0	0.018426
93	4	1.018439
94	4	1.070612
95	2	0.520740
96	0	0.229517
97	3	0.977766
98	4	1.023205
99	4	1.152354
100	4	0.856989
101	4	0.996463
102	4	0.956949
103	0	0.080750
104	4	1.142042
105	1	0.594563
106	0	0.354801
107	4	1.007169
108	3	0.788509
109	0	0.144516
110	4	0.902121
111	4	0.982036
112	3	0.982746
113	2	0.705524
114	1	0.515904
115	4	1.195566
116	4	1.197530
117	2	0.717228
118	4	1.128516
119	4	1.064181
120	2	0.412117
121	4	0.929805
122	1	0.262800
123	4	0.848048
124	1	0.435623
125	4	1.088594
126	3	0.837308
127	4	0.820678
128	1	0.246963
129	0	0.381212
130	4	0.836814
131	4	0.961491
132	0	0.087865
133	4	0.824139
134	4	1.148129
135	0	0.090374
136	1	0.299019
137	4	0.957171
138	1	0.569943
139	2	0.552674
140	1	0.519392
141	3	0.698825
142	0	0.094667
143	4	1.006263
144	4	1.108508
145	1	0.413845
146	2	0.624110
147	0	0.318407
148	4	0.901082
149	4	0.828721
150	4	0.981332
151	4	0.843272
152	2	0.473683
153	3	0.683629
154	1	0.309006
155	4	1.157916
156	3	0.903354
157	1	0.497732
158	4	0.907422
159	1	0.312009
160	4	0.807397
161	3	0.852617
162	2	0.671045
163	4	0.870305
164	4	1.007535
165	4	1.030091
166	4	0.847175
167	4	0.875046
168	4	0.880513
169	0	0.284605
170	2	0.526972
171	4	1.175752
172	0	0.160369
173	4	1.029171
174	3	0.766682
175	1	0.280597
176	4	0.979573
177	0	0.175273
178	4	1.010703
179	1	0.280738
180	2	0.641820
181	4	1.042512
