step,state,x
0,1,0.278263
1,0,0.160696
2,3,0.656573
3,4,0.800597
4,2,0.454475
5,3,0.646953
6,1,0.202423
7,2,0.493249
8,0,0.101080
9,2,0.541727
10,4,0.920139
11,1,0.292985
12,4,0.980963
13,2,0.536436
14,4,0.866406
15,2,0.556273
16,3,0.709083
17,2,0.527017
18,1,0.393392
19,3,0.703216
20,4,0.945129
21,2,0.452199
22,3,0.798136
23,2,0.486672
24,0,0.156869
25,1,0.375934
26,4,0.831737
27,2,0.572025
28,3,0.653331
29,1,0.260662
30,0,0.154014
31,1,0.300195
32,0,0.033132
33,2,0.444496
34,4,0.817501
35,2,0.522430
36,3,0.663625
37,0,0.064008
38,2,0.400081
39,3,0.607769
40,0,0.015806
41,2,0.492371
42,4,0.909877
43,0,0.048425
44,2,0.526893
45,4,0.904331
46,0,0.067029
47,1,0.394110
48,4,0.996587
49,2,0.443056
50,1,0.347606
51,3,0.784255
52,2,0.565501
53,0,0.119501
54,1,0.322463
55,0,0.080828
56,1,0.346679
57,3,0.685362
58,2,0.530333
59,3,0.748682
60,1,0.335233
61,3,0.723852
62,1,0.282090
63,2,0.452187
64,1,0.390510
65,2,0.546537
66,1,0.319826
67,2,0.441169
68,0,0.170379
69,3,0.641653
70,1,0.323709
71,4,0.907519
72,2,0.432237
73,3,0.680163
74,2,0.585805
75,1,0.343712
76,0,0.102791
77,2,0.565696
78,1,0.252496
79,2,0.570943
80,4,0.966219
81,2,0.567039
82,3,0.662862
83,0,0.174613
84,4,0.848572
85,0,0.143731
86,1,0.361501
87,3,0.778711
88,1,0.226999
89,4,0.843346
90,2,0.417022
91,1,0.320426
92,3,0.710411
93,1,0.336094
94,0,0.186511
95,1,0.329659
96,0,0.101077
97,1,0.264904
98,4,0.892413
99,2,0.426340
100,3,0.745124
101,1,0.349862
102,2,0.490385
103,3,0.627195
104,0,0.005158
105,3,0.798097
106,2,0.413771
107,3,0.730023
108,0,0.048444
109,2,0.496322
110,3,0.607340
111,0,0.050654
112,4,0.825574
113,0,0.164683
114,3,0.658426
115,2,0.439929
116,0,0.020604
117,4,0.890319
118,3,0.745591
119,2,0.466130
120,4,0.919871
121,3,0.777931
122,4,0.879568
123,3,0.762064
124,1,0.382403
125,2,0.501041
126,3,0.650029
127,0,0.012946
128,2,0.449233
129,4,0.815049
130,2,0.552532
131,4,0.965520
132,3,0.751857
133,1,0.207200
