step	state	x
0	4	1.100500
1	4	1.044445
2	4	0.918934
3	1	0.260555
4	2	0.533208
5	4	0.855558
6	4	0.962720
7	4	1.054508
8	4	0.991104
9	4	0.928615
10	0	0.076970
11	4	0.857817
12	2	0.770638
13	4	0.920268
14	4	0.918547
15	4	0.909765
16	2	0.446814
17	1	0.296139
18	2	0.641245
19	3	0.792189
20	4	1.093983
21	2	0.523405
22	1	0.342774
23	0	0.037443
24	4	1.054621
25	4	1.117279
26	4	1.035544
27	4	0.969987
28	0	0.213831
29	2	0.547284
30	4	1.092520
31	3	0.800422
32	4	1.135503
33	4	0.861896
34	4	1.186581
35	4	1.113701
36	4	1.007066
37	4	0.899108
38	3	0.683676
39	4	0.894554
40	4	1.158869
41	4	1.093056
42	1	0.273011
43	4	1.135536
44	3	0.717737
45	4	1.181697
46	1	0.355575
47	4	0.820252
48	1	0.335006
49	2	0.779308
50	4	0.918312
51	4	0.975482
52	4	0.822152
53	4	1.151802
54	4	1.017595
55	4	1.067862
56	1	0.415323
57	4	1.091023
58	4	0.821307
59	4	1.058477
60	4	0.944844
61	4	0.800207
62	2	0.619612
63	4	1.137444
64	3	0.902390
65	0	0.395101
66	4	1.079016
67	2	0.422101
68	4	0.897939
69	4	1.169732
70	4	1.019330
71	0	0.355020
72	4	1.103966
73	1	0.480588
74	4	0.939652
75	4	0.886458
76	4	1.046571
77	4	0.857837
78	4	1.171739
79	3	0.696916
80	0	0.354531
81	2	0.525974
82	4	1.075141
83	4	0.941248
84	3	0.822927
85	4	1.102630
86	4	0.820592
87	2	0.726074
88	1	0.308102
89	4	0.937852
90	1	0.423895
91	2	0.472429
92	4	0.919589
93	4	1.154035
94	0	0.296811
95	4	0.802258
96	2	0.630230
97	1	0.516755
98	4	0.904050
99	4	1.122087
100	4	1.128357
101	4	0.806978
102	0	0.241877
103	4	0.998688
104	3	0.899169
105	0	0.088863
106	4	0.898208
107	4	0.864910
108	4	0.946574
109	3	0.887036
110	2	0.417077
111	1	0.233402
112	3	0.971798
113	1	0.339553
114	0	0.261627
115	4	0.952679
116	2	0.434511
117	3	0.875534
118	2	0.713553
119	0	0.020964
120	3	0.957369
121	2	0.705931
122	0	0.359891
123	4	1.156888
124	4	0.997475
125	4	0.943194
126	4	1.127166
127	4	1.181678
128	4	0.899407
129	4	1.173757
130	1	0.360480
131	4	1.027315
132	4	1.055624
133	4	0.828432
134	0	0.032355
135	4	1.020137
136	4	1.182332
137	3	0.661621
138	4	1.057024
139	4	0.922065
140	2	0.483997
141	4	1.070664
142	4	0.957241
143	0	0.295065
144	4	0.915277
145	1	0.432718
146	4	0.861589
147	2	0.552690
148	4	0.924749
149	4	0.804029
150	4	0.825924
151	4	0.928917
152	2	0.786359
153	3	0.783570
154	4	0.929664
155	4	0.865582
156	4	0.830286
157	3	0.740283
158	4	0.972004
159	4	0.933680
160	4	0.923102
161	2	0.699094
162	3	0.956428
163	0	0.019777
164	4	1.180791
165	0	0.161578
166	4	0.822012
167	1	0.256720
168	3	0.990868
169	4	0.857058
170	4	1.076231
