step,state,x
0,1,0.283332
1,0,0.186577
2,1,0.343236
3,2,0.496875
4,1,0.210524
5,3,0.740536
6,2,0.499768
7,3,0.708141
8,0,0.149880
9,1,0.222377
10,4,0.926076
11,0,0.035478
12,4,0.821819
13,3,0.620599
14,0,0.077262
15,2,0.527140
16,1,0.394552
17,4,0.834387
18,2,0.579931
19,0,0.131478
20,4,0.999480
21,0,0.011073
22,2,0.544456
23,0,0.043384
24,3,0.681573
25,0,0.064540
26,2,0.512359
27,1,0.266738
28,4,0.855178
29,0,0.011830
30,4,0.858864
31,3,0.761269
32,2,0.554352
33,3,0.760410
34,0,0.038017
35,2,0.570579
36,4,0.846519
37,2,0.562542
38,0,0.098862
39,1,0.327937
40,0,0.130926
41,1,0.385675
42,3,0.748816
43,0,0.140368
44,2,0.478989
45,1,0.246401
46,4,0.939509
47,3,0.615121
48,4,0.871328
49,1,0.220564
50,0,0.059913
51,3,0.657122
52,4,0.900491
53,3,0.722273
54,2,0.461745
55,1,0.292761
56,3,0.775768
57,0,0.178351
58,3,0.784756
59,1,0.279254
60,2,0.553042
61,3,0.731712
62,0,0.016390
63,4,0.968293
64,2,0.529383
65,3,0.681865
66,0,0.130085
67,4,0.867404
68,2,0.592541
69,4,0.898569
70,0,0.198257
71,2,0.502994
72,0,0.147606
73,1,0.279758
74,0,0.026297
75,2,0.587319
76,4,0.873958
77,2,0.514285
78,4,0.929576
79,3,0.742481
80,4,0.805908
81,2,0.590050
82,3,0.622512
83,4,0.994988
84,0,0.106493
85,1,0.271396
86,4,0.802931
87,1,0.362946
88,3,0.662966
89,4,0.949868
90,3,0.657370
91,0,0.176064
92,3,0.618069
93,2,0.438196
94,3,0.669088
95,2,0.486825
96,0,0.039627
97,1,0.310547
98,3,0.655642
99,0,0.142992
100,1,0.326897
101,0,0.097584
102,4,0.833827
103,2,0.473327
104,4,0.838463
105,2,0.525840
106,3,0.641359
107,0,0.064786
108,2,0.421288
109,1,0.204751
110,2,0.429537
111,1,0.332313
112,3,0.611577
113,2,0.540596
114,4,0.884536
115,1,0.329347
116,3,0.708630
117,4,0.943749
118,0,0.010538
119,2,0.569597
120,0,0.103717
121,2,0.400288
122,4,0.979564
123,0,0.153398
124,1,0.394184
125,4,0.944120
126,1,0.229872
127,3,0.714821
128,2,0.419377
129,3,0.609965
130,2,0.458069
131,0,0.020095
132,2,0.496557
133,0,0.172305
134,1,0.262206
135,4,0.883125
136,3,0.625053
137,1,0.262410
138,4,0.963672
139,0,0.103780
140,1,0.234858
141,4,0.968364
142,1,0.389878
143,2,0.570777
144,1,0.368509
145,4,0.863136
146,1,0.362427
147,0,0.016964
148,1,0.217390
149,2,0.452595
150,4,0.879565
151,2,0.417991
152,4,0.839580
153,3,0.615715
154,4,0.974959
155,0,0.045791
156,2,0.512435
157,3,0.764274
158,4,0.918607
159,3,0.696729
160,2,0.562266
161,4,0.890028
162,2,0.561889
163,1,0.383685
164,4,0.995029
165,0,0.064336
166,2,0.552749
167,4,0.849284
168,2,0.538512
169,1,0.363081
170,4,0.807252
171,1,0.257867
172,0,0.144719
173,1,0.228260
174,3,0.712598
175,1,0.257272
176,2,0.410456
177,4,0.865641
178,3,0.791155
179,1,0.380047
180,0,0.079458
181,4,0.828904
182,0,0.135008
183,3,0.664399
184,1,0.394536
185,2,0.458568
186,4,0.841360
187,2,0.487735
188,4,0.837733
189,1,0.233909
190,3,0.748665
191,2,0.485513
192,4,0.820163
193,2,0.403534
194,1,0.354440
195,3,0.791877
196,1,0.392431
197,4,0.958763
198,1,0.214562
199,0,0.178687
200,4,0.866693
201,1,0.254092
202,3,0.791495
203,2,0.587560
204,1,0.295555
205,3,0.773623
206,0,0.154878
207,3,0.752204
208,0,0.165402
209,4,0.809479
210,0,0.043360
211,4,0.920988
212,1,0.365881
213,0,0.068043
214,2,0.445836
215,4,0.899108
216,2,0.501790
217,0,0.129226
218,3,0.768556
219,0,0.017758
220,4,0.808418
221,1,0.321248
222,3,0.616908
223,4,0.983972
224,2,0.462506
225,1,0.393483
226,2,0.422436
227,1,0.257718
228,3,0.728361
229,1,0.309633
230,2,0.552622
231,0,0.187357
232,2,0.459967
233,4,0.846059
234,0,0.063068
235,1,0.260946
236,0,0.005544
237,2,0.461665
238,1,0.391537
239,4,0.850154
240,0,0.040372
241,1,0.207662
242,0,0.149034
243,2,0.517966
244,3,0.744498
245,0,0.150699
246,3,0.731864
247,0,0.001422
248,3,0.688757
