step	state	x
0	1	0.303297
1	2	0.547168
2	4	1.116134
3	4	0.850798
4	0	0.393595
5	4	1.113563
6	0	0.370633
7	4	1.005959
8	1	0.214922
9	0	0.122842
10	3	0.864867
11	2	0.556612
12	4	1.094439
13	3	0.968637
14	4	1.195754
15	0	0.177835
16	1	0.511890
17	4	0.921836
18	4	0.835460
19	2	0.583023
20	4	0.849632
21	4	0.863564
22	4	1.178591
23	4	1.149433
24	4	0.828501
25	2	0.728636
26	1	0.352315
27	4	0.856340
28	4	0.994508
29	4	1.009231
30	4	1.153363
31	0	0.385839
32	4	1.001341
33	3	0.987635
34	4	0.956489
35	4	1.033028
36	4	0.927504
37	3	0.749816
38	4	0.806150
39	0	0.271252
40	4	0.996202
41	0	0.302903
42	4	1.129890
43	1	0.401612
44	4	0.987719
45	3	0.957505
46	4	1.159110
47	4	0.832217
48	0	0.056865
49	4	1.064180
50	4	1.150451
51	3	0.955135
52	2	0.570661
53	4	1.170601
54	4	1.129949
55	4	1.135155
56	0	0.101532
57	4	1.115932
58	4	0.910670
59	2	0.689140
60	3	0.775710
61	4	0.895376
62	4	0.890035
63	4	0.811175
64	0	0.120265
65	1	0.317641
66	4	0.871670
67	0	0.284113
68	2	0.404830
69	4	0.983340
70	2	0.419923
71	4	0.885134
72	4	0.996290
73	4	1.101904
74	1	0.275006
75	3	0.628083
76	4	0.956018
77	4	0.867540
78	4	1.049305
79	1	0.521160
80	3	0.928747
81	0	0.370790
82	2	0.639520
83	3	0.776301
84	0	0.231854
85	4	1.186803
86	2	0.580947
87	3	0.933910
88	1	0.279931
89	0	0.143675
90	3	0.929806
91	0	0.068291
92	4	1.015914
93	2	0.629702
94	3	0.934188
95	4	1.046561
96	4	0.946988
97	4	1.080255
98	4	1.011707
99	4	1.145174
100	1	0.491473
101	3	0.803623
102	4	0.989493
103	4	1.175911
104	0	0.011277
105	4	1.047715
106	3	0.618543
107	4	0.878670
108	4	1.030096
109	3	0.695526
110	2	0.504005
111	0	0.041693
112	2	0.707533
113	4	0.959217
114	4	1.051715
115	2	0.517311
116	4	0.909414
117	4	1.082830
118	4	0.920384
119	4	0.872957
120	4	1.103417
121	4	1.133881
122	2	0.438855
123	4	1.054298
124	4	0.861245
125	4	1.097355
126	2	0.462692
127	0	0.011718
128	4	1.119089
129	4	1.002588
130	4	0.950966
131	0	0.126964
132	4	0.862058
133	4	1.060008
134	4	1.019108
135	1	0.563951
136	4	1.032387
137	3	0.639932
138	4	1.160364
139	4	1.093239
140	2	0.518357
141	4	0.916421
142	3	0.824417
143	2	0.667868
144	1	0.309549
145	4	0.834343
146	2	0.442886
147	0	0.285415
148	4	1.104572
149	4	0.841660
150	3	0.960887
151	1	0.337041
152	2	0.668153
153	4	1.013016
154	3	0.806000
155	4	1.062605
156	4	0.892193
157	3	0.615622
158	2	0.515216
159	4	0.816634
160	0	0.249485
161	4	0.901694
162	3	0.659346
163	4	1.159543
164	3	0.909057
165	4	0.822946
166	3	0.890066
167	2	0.773658
168	4	1.160982
169	4	1.169437
170	1	0.206786
171	4	1.080008
172	1	0.224739
173	0	0.005939
174	4	1.152130
175	2	0.752034
176	4	0.991262
177	4	0.918928
178	3	0.772300
179	2	0.583728
180	0	0.272515
181	4	0.878346
182	4	1.023175
183	4	0.861230
184	1	0.439764
185	4	0.820684
186	4	1.176939
187	4	0.893759
188	1	0.589838
189	4	0.931183
190	4	1.052793
191	4	0.891575
192	4	1.025450
193	4	1.130044
194	4	0.878081
195	3	0.988802
196	4	0.926684
197	4	1.115971
198	4	1.131869
199	0	0.358941
200	3	0.938994
201	4	0.969674
202	1	0.269008
203	4	1.013788
204	4	0.809092
205	4	1.084422
206	4	0.871653
207	4	0.897776
208	4	1.031096
209	4	0.992900
210	4	0.918755
211	4	0.972408
212	4	1.020107
213	3	0.815731
214	4	0.843503
215	1	0.349830
216	3	0.809774
217	2	0.479339
218	4	0.864518
219	3	0.622722
220	2	0.749463
221	4	0.913394
222	4	1.191617
223	4	0.966319
224	4	0.871487
225	0	0.373018
226	4	0.805990
227	4	1.092306
228	4	0.897576
229	4	0.953537
230	4	0.898283
231	2	0.402331
232	4	1.096400
233	1	0.429473
234	4	1.098121
235	3	0.737029
236	2	0.474920
237	4	0.800028
238	4	1.136174
239	4	0.873059
240	4	0.823884
241	3	0.960356
242	4	1.157148
243	4	1.128929
244	4	1.095083
245	4	1.085734
246	1	0.489583
247	4	1.067970
248	2	0.678498
249	4	1.135191
250	4	1.055243
251	4	0.908695
252	4	0.822453
253	4	1.108227
254	4	1.191120
255	3	0.836351
256	4	1.173554
257	0	0.059822
258	4	0.947109
259	0	0.192713
260	3	0.930260
261	4	0.940372
262	1	0.268483
263	4	1.137386
264	2	0.626152
265	1	0.437337
266	4	0.808611
267	4	1.167439
268	2	0.507102
269	4	1.036205
270	0	0.181676
271	3	0.814097
272	4	0.819273
273	4	1.059412
274	4	0.952486
275	4	0.841981
276	3	0.943660
277	0	0.325516
278	2	0.401851
279	0	0.199934
280	4	1.173250
281	0	0.058241
282	4	1.070063
283	3	0.911002
284	4	0.946187
285	4	0.997522
286	2	0.417267
287	4	0.808601
288	4	0.849123
289	3	0.615022
290	4	1.173094
291	4	1.130616
292	4	1.073056
293	4	0.902270
294	1	0.536129
295	4	1.169308
296	4	1.049141
297	4	0.847115
298	4	0.888191
299	1	0.392661
300	3	0.796127
301	0	0.204681
302	4	0.880000
303	1	0.549374
304	4	1.132234
305	2	0.630533
306	4	0.809417
